"Uniprot_ID","Gene_names","Protein_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q6NZQ4","Paxip1","PAX-interacting protein 1",0.838399847085081,15,9,24,31295.2889322016,33454.3831119457,32576.9172522336,32196.3024561281,34358.4062752715,31242.5065961638,32883.9742816059,30817.3778774159,33400.3954742392,31133.6961337892,31663.9590370905,31704.5950856665,31743.3673586877,31934.8641067975,33343.245894471,31019.4497269405,27189.908927859,29059.8907411844,28648.7094265422,28348.4062407592,30682.238376031,29854.0508290886,28045.8397346159,30395.7080672197
"Q6NZQ6-2","Znf740","Zinc finger protein 740",0.196690645683288,21,18,24,14242.7996850105,13491.5632299055,13345.1095223023,13386.1874514514,12822.0851614718,14908.1551296584,14254.280458264,15954.6376532045,14631.6183774534,14055.9762734204,13287.3607636941,14235.1959262975,15139.5585548334,11842.249790542,16236.6257702064,17105.9093369743,17951.8414548246,18318.3449167191,15313.019526962,16822.7995786526,14134.2467246284,14907.9617896495,17408.284910795,14064.6397252428
"Q6P1G0","Heatr6","HEAT repeat-containing protein 6",0.80303233942488,21,15,24,163027.258135992,165408.04002946,164836.326405228,153737.369587618,155004.063909066,155464.061332541,169181.808180241,165660.689342941,164756.415060582,159552.251822541,161113.46164244,163371.404895137,165525.787403468,158553.852313824,160946.672048569,161789.155447027,148933.334697628,147713.177401236,151528.94480945,152411.064449069,157223.286606374,150591.096210489,153050.45713086,149476.174865569
"Q6P1H6","Ankle2","Ankyrin repeat and LEM domain-containing protein 2",0.593580873525177,3,15,24,191730.830254225,193333.358584643,184723.231963901,180161.088565891,185987.167679611,182282.308514537,184157.686986479,187972.667684085,209465.093432651,211826.136696908,188648.915484508,195247.44510843,201543.332653656,186220.05397682,203193.541743355,189381.629321151,198753.336334673,189989.901264116,199752.447112852,199254.172343036,195379.057423616,192484.004999279,198907.171416706,202531.17206159
"Q9DAV6","Serpinb9b","",0.787505953222701,24,6,24,1469179.30587491,1426513.53930177,1480265.45005244,1494495.48897414,1499530.71824204,1505013.40360391,1470831.02965231,1574951.5382624,1981731.52248842,1924901.02258321,2008440.29385875,2043460.17848289,2076873.87335228,2163593.37103991,2204795.1290363,2182499.15291504,1743125.06240088,1765796.92317659,1799690.11103112,1759354.65806455,1745332.04918391,1808175.01167956,1862414.99729086,2006191.80843208
"Q6P2B1","Tnpo3","Transportin-3",0.861028953306891,3,18,24,436469.567546148,424994.5715869,428510.300983978,424881.208810742,415552.854457771,433777.28376034,421733.741379062,428440.509028584,383858.900286281,407349.641451416,383606.967290459,387085.829297931,390405.133026598,394628.124019394,375900.097530429,391642.010709714,440100.244013639,434255.229712631,435466.516036938,425584.364383441,430977.002553058,429989.739234381,423136.279683106,431749.177803974
"Q6P3D0","Nudt16","U8 snoRNA-decapping enzyme",0.589233110405298,15,12,24,117132.298041693,131440.998762555,134444.55767312,127889.179780923,136355.265255871,131035.053842733,130410.450647393,132789.42807383,118024.480313896,133348.045611831,122620.832090124,125106.434495787,127478.034552179,127980.830344428,123437.430515895,117791.996778368,135098.944820014,134267.502366122,135207.116293144,150742.942211168,143648.669310908,141279.674607874,134080.068554687,137563.558407444
"Q6P4T0","Atg2a","Autophagy-related protein 2 homolog A",0.915409862729841,18,12,24,25294.8082110742,20591.0414981251,23913.4749036712,24452.3663112097,24261.2290580418,26454.3436941465,23776.0400821319,26772.8229120595,24323.2123672416,20690.2865798676,21094.258361901,22875.3946287073,24574.8389409495,23290.7889906908,23933.9696968808,22246.4634377203,27862.6639802797,27936.5271614401,27546.5140523313,27255.0260134572,27927.9783611305,28463.120322358,26942.9658034222,25807.1517624256
"Q6P4T2","Snrnp200","U5 small nuclear ribonucleoprotein 200 kDa helicase",0.263967078630656,6,12,24,2101414.49266457,2016153.58709215,2029979.80678843,1955823.55764652,1984049.90555937,1930715.53154303,1988136.29961108,1894412.61250204,1851726.29669492,1903447.05312085,1871057.55695872,1886775.63916636,1901772.81030083,1805352.00327649,1837793.35767111,1842583.80261624,1840026.7368086,1883995.19245346,1830779.04335749,1852176.34346225,1856412.70855345,1826537.71742522,1808108.33106458,1811702.84598487
"Q6P542","Abcf1","ATP-binding cassette sub-family F member 1",0.757115899504647,3,15,24,699360.936401759,668477.640769608,610845.490897985,594886.684973939,609426.886082521,590125.527174855,643185.22380869,585616.626052217,626916.43371643,622704.725801435,560017.089976475,581617.37535848,602226.961957419,530769.845203769,601654.512499373,583929.390314271,571711.357058551,570613.611793304,539327.56467201,568699.336601034,578602.322831552,585427.427047855,565030.203824207,576387.545530192
"Q6P549","Inppl1","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",0.925755410949321,24,9,24,372330.892101238,374934.216898641,357621.592396937,366293.28784791,360738.444535219,362101.375632171,361943.578309022,368082.687341887,359188.671262125,391164.718669173,353129.466979614,358953.572796088,364510.555542529,387817.937477909,358709.113505037,395155.590122741,362539.043606362,353981.168013546,364529.488550992,361286.692088443,369351.508597736,364057.543774351,357690.234641943,361865.193597461
"Q6P5B5","Fxr2","Fragile X mental retardation syndrome-related protein 2",0.869848794635785,6,9,24,262778.324349517,271146.916916888,264815.432299944,258239.669925128,249928.574330193,271417.010468627,252708.204666225,268977.289990517,251021.441588089,251317.226665834,252389.782924016,254847.600504847,257192.690089577,261858.520061986,252768.673025483,255766.191913185,257799.912253505,259904.923869253,259660.297116008,264281.418050535,248187.820193129,254646.994778437,256149.524166992,243941.437146523
"Q6P5C5","Smug1","Single-strand selective monofunctional uracil DNA glycosylase",0.186017780031655,18,9,24,37599.4827739525,40653.1417775297,42901.0710643509,41279.1092085132,40354.4247808446,42594.1532393698,45150.8317058843,38821.3207357137,40695.209994759,45473.3428708383,43011.353006254,44903.3231648,46708.517963645,46101.8417965896,48736.279473641,46857.3552153388,42701.0596790436,47333.7343079495,42783.8756914972,45994.6884072925,49202.3491678327,48079.7605238707,42536.9976953373,44935.1265806402
"Q6P5D3","Dhx57","Putative ATP-dependent RNA helicase DHX57",0.0612550044728266,21,18,24,44204.4497155432,47489.4050849154,43813.8867243603,44017.960152998,42210.6238701632,42532.7704478044,46113.750427845,44503.3486659217,47765.7508886698,47257.8303282972,43295.9019735171,43530.1420670553,43753.6387203329,40097.4043013958,46284.5526930556,45887.7894229473,45442.0540233279,42640.2586005557,38419.2618580206,47402.5145719061,43142.001510544,45212.8693530587,44991.1654940387,44200.2708621122
"Q6P5D8","Smchd1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1",0.913641774614684,6,12,24,527843.074541427,516115.520172362,481447.052381501,469680.632177609,467415.059284149,461845.967091206,477000.094440847,453281.269163744,449338.47554748,454574.360986521,436525.699053232,442665.634914178,448523.962135333,422650.765112004,439769.757437492,441640.190001753,423425.101761387,434621.308185237,419941.010438848,445493.308814063,432674.204383605,429795.040888517,427539.313443884,424672.451388589
"Q6P5E4","Uggt1","UDP-glucose:glycoprotein glucosyltransferase 1",0.861206911548277,6,15,24,3600368.39743698,3719053.91984233,3540569.09157383,3706755.64960244,3570627.93649551,3573932.30744636,3518357.86551153,3669544.57201639,3592542.08969856,3654767.03364691,3714923.23981584,3659069.1378816,3605776.78871299,3738346.33511683,3663068.17598222,3641122.10332224,3568013.49084427,3553289.02281751,3635957.71404085,3473198.26667386,3560919.41822283,3428444.40143021,3569107.47376079,3568359.25356834
"Q6P5E8","Dgkq","Diacylglycerol kinase theta",0.392168615948856,18,9,24,13069.3824655785,12633.2227653243,13261.7507259551,12765.4285349005,12820.6408559317,14096.187616998,12696.9293458908,14199.3917502755,11886.3840563487,12827.2777973705,11953.6007537328,11960.1349364401,11966.369428345,13303.7601452414,12694.435571029,11955.2877789883,11927.0973065982,13746.6870827431,12001.9408318638,11908.9507353342,12926.3698631033,13746.7808629059,11678.5475237116,12691.3483776088
"Q6P5F6","Slc39a10","Zinc transporter ZIP10",0.0829906512212489,18,18,24,195763.156601686,193284.899720927,180586.088326477,182897.314672439,185049.613986537,190342.221219296,199312.595138924,193140.539591326,197456.052221962,199263.663164381,195492.897634469,194086.581996701,192744.767135951,199699.664744896,196325.790056282,185340.225963469,198859.208241252,181284.142492709,188103.405820688,191551.995795057,186683.330033722,200490.410849113,197886.830960108,189547.148586699
"Q6P5F7","Ttyh3","Protein tweety homolog 3",0.755947280893035,21,15,24,120272.192411403,120845.738766537,113851.759106338,117726.224436192,112917.260540395,110114.707597484,122693.47478619,121743.891077333,127155.572265493,137299.842859395,117059.102317926,122597.382406114,127881.648843714,127930.597656085,124952.658420157,125696.050850232,135632.799672388,139951.847249096,138864.075686874,133533.806490163,133548.054049679,136010.461296792,142581.091549476,143564.970109854
"Q6P5F9","Xpo1","Exportin-1",0.852183447058076,9,15,24,1979801.88062895,1945642.18125562,1949141.24810912,1930086.09515091,1936502.31371839,1915760.60682745,1875065.72614472,1873210.11996479,1823656.84562932,1875398.1528344,1850581.12455532,1841721.79202879,1833268.79348339,1832587.29387647,1787053.16952397,1830838.09234974,1794536.9830773,1724957.41822346,1791033.09161626,1742957.11734077,1861396.4796818,1811564.23359159,1811130.85552414,1749250.1699187
"Q6P6J9","Txndc15","Thioredoxin domain-containing protein 15",0.0982661060072684,6,12,24,16295.5093328073,17689.957938421,13613.0619448862,16257.0176891272,14768.547223876,13415.3860610077,17712.0197780791,16846.6069244029,17137.9316509498,17661.7658872986,16739.8057997512,17442.8581825534,18113.665012681,16482.7236052419,16776.8862888491,15791.7194948673,16354.4057407065,16847.7868679085,15053.9739836722,15489.7449136481,14960.5859177213,15399.4383161088,15422.6618641472,15927.5417062628
"Q6P6M7","Sepsecs","O-phosphoseryl-tRNA(Sec) selenium transferase",0.574721525027215,21,6,24,38733.46842866,42492.5340236169,44389.0229538865,42978.0313183343,43290.2867156253,45143.8825949838,43736.4744037707,43318.6207092308,34368.701855208,38785.8621912348,33249.4771941258,34532.377697044,35756.4378677833,38409.825010558,37281.4031528339,38738.3321507373,39666.6195242846,38047.4051265944,39291.8743018681,37278.8367815387,44512.2175907592,37748.9540078146,39682.1732897982,39684.7462891058
"Q6P8M1-2","Tatdn1","Putative deoxyribonuclease TATDN1",0.605368772887274,18,9,24,140281.51340504,133545.501623104,142484.141773296,141355.62822076,141262.877205821,145289.585977684,136341.392594964,139646.935649469,131438.432703651,137617.737324123,133182.287877832,132637.048480731,132116.816531338,141106.624517611,126832.86772754,137505.692255548,125520.851941203,127178.496233977,130721.386345238,133022.369736428,137343.256783649,137479.278272933,125650.949720614,131557.201982674
"Q6P8N8","Clpx","ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",0.0740968508647219,24,9,24,383352.831618047,381522.796469809,361583.904286023,366260.609632663,368897.977225188,352903.504286931,382402.406855602,373989.952552069,371648.283821459,385724.628548293,360445.262554543,367316.987524416,373873.540289625,350631.197352135,369324.239063621,387211.395597654,357292.735725503,350611.280428176,338534.210245219,350029.493126892,343092.949999261,361133.38154365,364950.696494119,362016.364677692
"Q6P8X1","Snx6","Sorting nexin-6;Sorting nexin-6, N-terminally processed",0.242654331118355,18,12,24,1351662.61610989,1365008.96719978,1379713.99874678,1400427.47143709,1424598.67835716,1443180.51206654,1341600.05493102,1381533.13758173,1466452.77221602,1404191.83335447,1457119.92006068,1461840.88479836,1466345.32211811,1473044.90796218,1457141.44932135,1462505.77901128,1399708.25775603,1390776.610003,1408624.38942501,1390197.79324956,1397656.67416293,1450373.5567656,1411699.5956501,1396641.27968665
"Q6P9L6","Kif15","Kinesin-like protein KIF15",0.816917103954935,6,18,24,19633.3368798798,20007.9773729557,17644.187266751,16586.0655093617,15905.9438793438,15901.0377363703,16233.6452308356,15663.8840287741,15590.2775366614,16648.7158011538,12332.7584177409,13588.5368326425,14786.7188720591,13370.6330264115,13301.8051218386,12742.4987147337,12379.7328879458,14098.9111764117,12472.1263542341,13754.7313179673,12180.1937249766,12852.146571163,12769.2762480414,11783.3486473027
"Q6P9N1-3","Fam126a","Hyccin",0.152629973359307,21,15,24,210032.949687655,206290.878140852,210108.42565507,205386.648397264,216585.98027687,214812.504268358,220886.099495549,215393.933669239,214214.848956302,211514.243418461,201197.203589615,204974.655812637,208578.854893199,209608.814306328,216162.469367656,212165.099175069,220559.591719696,225353.760152899,216234.54816718,223172.828276017,228946.580995056,211805.607200203,218622.538956796,225835.325597359
"Q6P9Q6","Fkbp15","FK506-binding protein 15;Peptidyl-prolyl cis-trans isomerase",0.181895660493332,15,12,24,420698.208301822,433407.305384347,429253.169638941,433681.555133524,431602.340599448,430058.774030919,417732.210927038,431669.837722855,401019.376651065,405038.197440285,408186.966606481,409928.459015356,411590.077738319,422809.84967231,426473.914578233,413795.690969739,397214.778378428,389827.368963254,409683.195669429,414230.664395446,415053.295235109,408945.120143949,407442.312111282,403267.879690986
"Q6P9R1","Ddx51","ATP-dependent RNA helicase DDX51",0.118466505121259,6,12,24,46735.4629771243,74047.2926127901,43866.9013586747,41755.4573783451,42372.6520602817,41212.3082099609,47887.4160505767,40587.6590036874,41338.073426992,88299.3542927234,39878.2751883224,40850.4904002011,41778.1148851403,38309.8925931014,40489.5078095422,39947.1948752065,52522.4559904823,53321.3014225352,55647.7487821664,50931.8864114534,54226.5962926411,50214.1133265061,54083.9670413795,49241.5523240106
"Q6P9R2","Oxsr1","Serine/threonine-protein kinase OSR1",0.148792700468102,18,15,24,337608.769783464,339164.594728629,330741.973253431,334093.633316577,341582.867378165,342523.195863358,346768.439734242,351988.566730952,331183.877208737,341869.254709072,335747.827632099,338116.537148438,340376.605617042,345157.644995435,337417.605409747,348826.199991334,349715.922745889,344841.087205242,349860.802309319,356928.188941555,351819.490230592,377487.942877582,356986.974715976,346379.499998745
"Q6P9R4","Arhgef18","Rho guanine nucleotide exchange factor 18",0.527627443133491,21,12,24,129283.643852033,127616.694399018,128909.655020084,126060.132676553,136841.202344161,126094.74956369,132745.080300705,130085.023934031,127834.023657656,129610.228342837,127452.070144442,130323.11813168,133062.485277818,130248.542084915,135966.759840295,132009.792363275,135883.844201657,147262.525668951,134233.199970416,140498.265865211,137368.915370847,137265.34507599,139509.101407771,139960.20687365
"Q6PAC3","Dcaf13","DDB1- and CUL4-associated factor 13",0.790771631487077,3,6,24,60839.5595810082,58417.1488900668,57652.1896433803,58665.0425625416,58465.3205683834,58222.7890208958,57214.456870681,58731.0315863883,54872.4210711064,58149.0229185243,47700.6353431386,51287.1533802674,54709.1754863476,51628.2220756634,54103.2577558987,59877.31035767,50843.0928359156,54038.5876852743,45978.1727786371,49104.5012299428,47218.9829758343,51238.348007414,48678.4000420184,46504.120103806
"Q6PAJ1","Bcr","Breakpoint cluster region protein",0.826782621695188,6,6,24,241320.763237916,242962.263512312,242686.443968398,237114.826727883,244874.724381684,242008.462285665,247445.59248212,246921.254317918,245312.922118319,254845.134795256,242910.197555856,246549.88235736,250022.632729998,252313.355210543,242628.79124005,240317.892852683,252978.077498888,260383.61973961,251183.98972001,249006.616696439,255873.218030179,251965.198153564,247558.996094576,253184.131643004
"Q8C5X1","4931406P16Rik","",0.800442624182671,24,6,24,37579.8491158291,36100.3168879554,38566.4865442894,38951.3632634332,38271.9396566585,38128.110428381,38010.5570073657,37227.6134882892,43274.6683414631,45995.9154428538,43832.5626980728,44487.4980410528,45112.3947231632,43567.2219278729,44357.1737731552,46562.4742668069,35672.7659201811,34188.5924506544,32811.1527945455,34365.4137979666,35166.2305511471,35353.0391838683,37817.4708114959,38534.0332682677
"Q6PAL7","Ahdc1","AT-hook DNA-binding motif-containing protein 1",0.802758888983259,21,12,24,14235.8191751079,13837.2429066674,11601.1536162527,12983.5502366305,13419.5727197015,12816.0980755953,13547.9005090477,12992.9916361113,10776.702141821,9566.01131404855,10295.0372307033,10861.4139940297,11401.8138426875,11450.6708893917,9468.91026855598,10536.462623765,13887.3854594824,14203.1332199673,13124.0983345357,14451.9321330392,14074.8924260869,13036.5262207657,15283.8892371008,14394.6766190476
"Q6PAM0","Prkab2","5-AMP-activated protein kinase subunit beta-2",0.820966794033509,9,12,24,42354.2085990683,37752.6054084557,42187.2149731402,37772.8454606193,39886.2248683133,42991.4749068929,40159.4588577474,44606.7079540383,38109.9423788546,47471.4182958063,40856.5328445315,38939.8289491569,37111.0348282627,45501.7604094037,35469.9617866004,38152.5673918523,38558.243057614,39189.1541855994,41923.0249208912,39290.8843215497,41685.8240085715,36776.103996463,39920.8175828576,39447.0460377095
"Q6PAR5-2","Gapvd1","GTPase-activating protein and VPS9 domain-containing protein 1",0.186017780031655,6,9,24,317371.214356179,334498.73643531,306685.432606208,313508.774356827,304387.936545464,314773.891509113,317623.11387953,319603.14759368,314560.978719964,323995.219173675,308546.168603903,309928.801981925,311248.02077163,307600.381619422,311772.727678447,310999.614988675,303552.505625742,330782.140269453,310809.425465148,343135.69799159,309203.699184525,307011.531071597,301302.883767353,299144.954942264
"Q6PAT0","Adat3","Probable inactive tRNA-specific adenosine deaminase-like protein 3",0.9227536747871,6,9,24,23854.9968851987,24439.5057017424,18320.201606609,22137.9519312105,19623.2291084267,26126.1629864701,21858.1335974451,26020.7384974764,19799.846245517,22378.7010072052,19809.3203652377,19420.1667155526,19048.86162853,20603.4007375973,20299.659027642,20431.0478225961,19964.3129467139,21993.0896525377,21593.3384762946,22047.3910814682,20497.7852698945,20683.0682861969,19218.4540917336,18124.7681023013
"Q6PAV2-2","Herc4","Probable E3 ubiquitin-protein ligase HERC4",0.408458551977468,15,9,24,323685.930901128,321439.212755395,324603.22652613,323878.780856088,324611.326811288,315451.518929901,320456.190401856,313237.043856563,329736.956760426,338201.133629717,314337.806491212,323599.079451685,332435.583401503,321599.263777705,325623.214977913,325230.674698512,317931.672791144,316932.86991836,316237.426156792,326392.106919735,329596.011788337,328525.835890255,325210.363083777,316970.577886609
"Q6PB44-2","Ptpn23","Tyrosine-protein phosphatase non-receptor type 23",0.151040846491612,12,15,24,1178764.25985686,1190481.70015842,1201713.91949044,1204032.53664196,1216010.18259083,1202907.32901727,1199401.15322139,1188004.07291049,1163467.05385536,1187976.84982794,1191190.8242142,1188656.46884536,1186238.35188428,1197880.55111854,1180622.0262815,1156020.46262992,1190809.19525042,1200132.7117177,1203922.42723464,1203876.57896102,1182589.17517971,1192098.21486651,1198154.90560105,1216444.96409912
"Q6PB70","Ano8","Anoctamin-8",0.815018948446228,3,6,24,10074.1694132635,9371.56872893168,8587.69582431739,9829.36958877667,9122.30381101992,9008.43734101196,10025.8498610733,9459.49369590397,9301.44974964756,10474.3718122458,8635.29924510649,9330.74345825236,9994.29106802152,9102.96036822947,9257.90873677805,9426.50976024969,11206.7432704303,9753.50162452493,9247.62967019905,9811.41031337011,9522.39841092687,9725.07167351707,9481.2839073168,9190.01162354193
"Q6PB90","Pcdhb14","Protocadherin beta-14",0.224746574372514,3,15,24,29444.4440291592,29197.3308064599,26935.1076110781,27010.1441495692,26463.4684659673,26463.2709194856,27627.8094712689,27435.4597093179,29220.7038999843,28905.3550218612,27807.6006649674,27911.0639475724,28009.7818786065,26166.3117669914,28603.5378820566,29712.041841254,47224.8916557048,39399.910417036,38999.6277232304,37059.3542000569,32817.3971401008,42498.4784649264,43768.0761580816,28608.1553268428
"Q920R2","Dusp16","",0.128422840244805,24,9,24,13775.7422182553,12249.812878174,14462.6436248807,14416.7149674104,15209.8549634034,15054.1902264177,14409.9932311228,15528.5201435022,16735.1145770937,15945.5675717309,14071.3838304702,14672.3767399403,15245.8050624841,14742.7281812752,15310.3313635,15409.548016649,14905.4146601721,16378.0497071577,13872.5281115224,16099.92150415,15152.2036980485,14874.0765715971,16844.6384221581,15877.8722075155
"Q6PD03","Ppp2r5a","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform",0.751841306320058,6,9,24,250832.917787856,280810.458458933,248761.055147739,265352.247931604,245550.147566592,270321.578048463,260998.475399227,268981.055437037,269101.526152656,281691.732028391,262662.923327347,263990.550629424,265257.28620117,268856.466444123,254415.105294479,253992.791749686,237455.461183583,234941.798827094,236511.518017667,233688.891211959,240832.6732461,235911.856435144,241073.401032745,227497.110006667
"Q6PD19",NA,"UPF0668 protein C10orf76 homolog",0.874901958077688,24,12,24,215813.475198767,219771.032845668,232139.293620859,216623.393342006,224162.141419778,232456.978272406,214098.354593489,226247.11923082,216865.504164346,230479.74177468,215758.308523445,214917.66585843,214115.579335175,224650.742728082,216379.401622774,227816.644857764,220819.274929258,224683.899958648,225037.429141722,226336.747945237,229599.994138809,228007.194121815,225868.589437588,234858.339560234
"Q6PDI5","Ecm29","Proteasome-associated protein ECM29 homolog",0.489735514452315,3,6,24,1837685.9231564,1787530.33788546,1696317.95596116,1733227.85647126,1705726.09733845,1700497.2538479,1803270.79480269,1741835.1813296,1651203.53782676,1696381.83764095,1538206.15255318,1572361.45215691,1604950.21626565,1487404.33359673,1587797.81521694,1618909.53088655,1631954.42944085,1577776.94085127,1560533.00530026,1576283.17033874,1647064.20159276,1586032.56747261,1626714.25988847,1606447.57810252
"Q6PDI6","Fam63b","Protein FAM63B",0.571046021960078,15,15,24,30932.8098034259,36191.8344683446,33374.4602329889,37580.0508560081,38631.6015850508,31949.5812334999,37929.8472574398,41815.4317712913,42046.0383777188,39716.9734698213,42957.7800409861,44995.7798276038,46940.3065941765,44167.8933347101,42982.7069774667,44596.2758023676,44517.2813920673,42824.0425345521,48638.4633929488,48041.6100584155,48771.1123376024,44846.2755333091,45493.5501693929,47739.908905325
"Q9D4L6","Rnf220","E3 ubiquitin-protein ligase Rnf220",0.70350001684444,12,18,24,37370.2962894822,31448.082236301,31937.4750923789,30503.933822113,24087.6844930595,34599.8993985084,32092.6705734284,39995.240656338,26041.4416785967,24986.6623257389,25412.546343779,26769.3112537781,28063.8480347747,25902.9801196935,25633.2314763984,24641.7776161542,23048.1745951593,22479.0465549713,24835.3139135479,25127.3695308526,25229.1556250182,21623.7907368384,23383.6654064004,22883.8482059107
"Q6PE15","Abhd10","Mycophenolic acid acyl-glucuronide esterase, mitochondrial",0.816611013027917,24,9,24,66844.1035507886,68620.3774601296,66596.2257477535,78524.8452261431,72082.0701125448,73021.3151712685,73596.5289382901,79310.4599920376,66912.9525928847,74525.4490272078,68277.8374551148,70235.817404473,72103.9944498977,73922.5661464963,72772.6024111368,74282.5079589413,83306.7292400932,89493.1628848643,81475.4235281953,88607.1915072628,84170.3699544385,77411.9684838208,78301.0621635426,77596.0433530701
"Q6PEE2","Ctif","CBP80/20-dependent translation initiation factor",0.827985364900437,18,9,24,146626.752634459,142494.50639669,153681.050699009,144744.628277685,147904.916522143,155250.45127128,151989.344902186,152277.688441395,160911.201295631,161281.821483686,164386.176981171,160281.870268066,156365.807904241,165021.038195204,157302.988372539,160559.470339804,151824.869765392,161279.92010548,155890.627215533,156717.730727093,156809.482950844,161088.987245047,157863.562400072,152397.87036044
"Q6PEV3","Wipf2","WAS/WASL-interacting protein family member 2",0.771362048132437,12,15,24,34094.5834578544,37987.6653430748,37379.3408265162,40088.485802956,35603.5663098608,34729.2067379143,36456.8430495661,36723.6357302508,35925.6226761541,37641.4995223797,31913.388133684,34193.1413373031,36368.3334814468,40529.8969027069,37209.2672804027,35307.3375946925,35558.9065682071,37142.0121343638,36808.6843324128,38910.1683520098,35643.8394008262,35827.9625331651,34940.6059993251,36412.4445304952
"Q6PFF0","Scaf4","",0.906533591103449,3,18,24,53413.9343072959,52356.1949886339,48569.1681299052,51628.5316808343,50748.5470633385,46935.6006959889,50782.4420927695,52065.3561617173,47585.2256620676,44726.2457233309,45722.8184042549,46424.0974175258,47093.2122138546,44081.8938583827,44839.9585168146,46927.8640569408,51417.6501928044,49685.0803031401,52024.8601317014,48434.7256961155,50810.5867095629,55977.6904323068,47301.3619624589,49390.6111300458
"Q6PFY1","Fchsd1","F-BAR and double SH3 domains protein 1",0.565818524477435,18,9,24,55598.3339439328,64041.0774641099,58382.094067053,63628.6184377763,56144.9074074896,64440.2986870184,64830.0668256514,64434.6849155138,68799.3972544534,67617.6973833219,69688.3759105047,69209.8833758467,68753.3369388169,68915.7909661079,67759.4940206449,66683.9362534171,63854.6795199859,64412.1329255823,61320.7959032949,68110.2017317454,66819.5226194489,69174.9746312938,61980.5129115587,61298.2810860068
"Q6PGB6-2","Naa50","N-alpha-acetyltransferase 50",0.915623464649302,18,15,24,275539.376805615,280086.80466353,254438.113290677,266964.384115572,260964.79200098,268807.552526522,243838.293912622,261014.742325141,267998.98046062,263163.307212647,258961.048935529,261988.83089623,264877.743399848,267305.160539907,251043.969444685,255672.728032156,254933.443417322,246742.076447054,238028.807957307,254681.043522174,233211.890197422,263932.899928305,254061.73775255,242924.354964229
"Q6PGC1","Dhx29","ATP-dependent RNA helicase Dhx29",0.111958373546753,3,15,24,724226.300966366,660822.391627612,671372.793454092,634068.048534798,631296.813194658,633405.260431299,679959.7844674,642830.060648927,671282.253745498,650660.73207225,606285.049130781,613410.08225812,620208.325182287,581943.112251315,648441.402918166,635139.241770096,628255.428752655,601008.902195963,591888.646422941,596199.82848209,598902.423933237,587291.184468596,608012.077824217,595505.731200008
"Q6PGF7","Exoc8","Exocyst complex component 8",0.195843247208801,6,12,24,299711.034999342,297555.044061663,295540.182825876,291764.700478778,300169.661990548,295548.768997218,295692.234721823,288421.418126798,296387.61208667,296262.665662984,283739.617885986,289120.946042232,294255.459160558,285774.014179214,298178.3601318,291722.340531223,293876.485325811,308977.462827239,299641.893640147,288278.161012111,289535.280006351,269827.91054546,295487.028945777,271697.429842952
"Q6PGG2","Gmip","GEM-interacting protein",0.0658139255283731,18,9,24,35808.5966704226,35749.1090849086,40195.6660130138,38747.3465219911,41999.0965793513,41690.6156591701,37431.5146644461,39109.5235463279,40940.1499643008,44275.5136042662,38020.8412095333,39646.8087394111,41198.2011410133,42771.5028202248,38073.315282067,43070.5754861616,34666.0883143034,37526.4017627873,35365.9250940027,35833.4644805211,41202.1678718413,38905.7771536749,39437.451839751,36289.3396681198
"Q6PGH0","Ubtd2","Ubiquitin domain-containing protein 2",0.0694664732324573,24,9,24,74186.3988488014,78986.077014565,71804.3785982831,79711.2442074779,77472.3145124601,78249.3892947958,80539.115488905,81102.1442452238,75874.3825059482,72150.8884572282,76155.0259873617,75562.7535686579,74997.6457708873,71157.6090628966,84766.975516408,80021.3402766096,85815.6041435214,80491.9382565012,76370.4840449481,81813.3451342201,76533.8822091019,78585.4556179295,78018.4949896702,81613.8669074555
"Q6PGL7","Fam21","WASH complex subunit FAM21",0.0507558316907821,15,15,24,426000.828288891,431688.933764447,461232.16638355,443910.590460672,469359.774108284,481077.765825871,435498.987467334,481775.799502382,465225.566933312,464547.191677278,485779.634493575,484391.376107757,483066.790301681,490530.474522972,490001.566772055,469871.280645372,466365.945403638,470753.543523702,494477.68019244,494025.156020062,499751.455236954,483375.297915312,489038.48221912,485061.887664973
"Q6PHQ8","Naa35","N-alpha-acetyltransferase 35, NatC auxiliary subunit",0.82772924546922,6,18,24,255932.643968287,249245.975195148,244034.098322151,229332.238880118,245230.261854104,236898.268606432,250390.573358561,232895.606609118,230210.09705129,229783.366253121,220843.626535301,225007.004245605,228979.428310709,225173.969984848,215094.853497549,223632.96103704,210567.865482979,219013.658969337,204043.704878615,227585.983225776,224887.284003082,211060.865527799,210120.23500121,207181.277244739
