"Phosphosite","Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"Q5SSZ5_T574___1","Q5SSZ5","Tensin-3","Tns3",0.000406224186850586,24,9,24,34811.4429916044,37916.6421055288,32852.4834090682,37108.5187238048,36143.6496259066,42055.2622512003,44014.0210886641,43835.4614878355,48366.4863790189,42549.6982639722,40426.2517598182,39135.8330282529,37927.9140020914,33086.3146813819,45332.0999001576,49333.3063837985,45721.4321740357,42321.9494999429,35042.7916413424,39160.0982791518,36378.4320720137,39662.1494988922,46536.1079433104,53331.4438167621
"Q60876_T69___1","Q60876","Eukaryotic translation initiation factor 4E-binding protein 1","Eif4ebp1",0.00405139709319828,18,12,24,249420.06688594,189129.944139562,260531.818069626,238058.237561297,233441.709713874,264261.69668586,235405.30650956,214868.317721924,220901.146071761,209521.006078586,202445.089316896,211692.974367985,221438.410897268,226648.242060311,215849.940366373,240694.692957503,217304.900770692,207933.227662502,194193.197594702,209034.031243578,221919.87323803,275840.341328685,227494.857228715,199994.244552698
"Q8VDC1_T376___1","Q8VDC1","FYVE and coiled-coil domain-containing protein 1","Fyco1",0.00220801139417293,21,9,24,79251.9554981627,73376.2732324464,81025.2192745933,80225.4491126806,82135.9590645005,82400.8595423405,83571.3870820191,83289.7507297202,78698.9295443916,70552.0335609182,77781.6320859731,78268.3372793954,78738.8983935261,76755.6930161812,85244.4726799787,83145.5718689529,107405.747251697,75115.6979103288,102680.191621334,82988.9024108174,95488.1976817595,84484.7069986736,98799.3592104594,82800.2004648225
"Q91Z96_T995___1","Q91Z96","BMP-2-inducible protein kinase","Bmp2k",0.0435007855539399,15,15,24,68620.873619519,62194.8717373993,73771.5286232727,79022.3924299834,78592.0144554666,76120.4784454181,79684.3652963125,74446.5033982169,76978.4525252438,74727.5089875466,76233.9529413694,77799.1914210063,79310.0491322193,77260.6459772314,72411.4432899934,80849.5907736224,77906.8228172748,76842.1522378372,77136.4748225874,85252.519468392,79602.5849748668,96730.1488038664,78886.0832148991,80704.2172009432
"Q9CR29_T137___1","Q9CR29","Coiled-coil domain-containing protein 43","Ccdc43",0.014045016881358,12,15,24,130476.346172623,150985.289911032,143826.515270907,159276.353346461,146101.049824908,141208.429082081,138556.281283253,155512.749858507,136652.641253689,141564.29537062,143480.336788835,150118.21953112,156763.757877232,135767.419170954,155698.978057959,150598.212110885,136595.777477423,140169.461332952,143243.400932159,148528.242463205,138783.900156546,174197.575215721,129979.169982485,137742.728694555
"A0A068EW80_S528___2","A0A068EW80","Protein PML","Pml",0.0340265645093073,9,9,24,52108.2916856763,53338.9643526179,53759.78858262,50573.1732501218,52857.6212951768,50710.9307258661,52042.4647888648,49466.3127021106,54371.1352000446,53246.900353215,53442.8876030981,52199.663631922,50994.0159103255,53169.9576666321,51228.9709613392,56479.8315548951,47405.8271621521,54269.4463588654,56877.4594095653,51225.3606277385,54409.5850800284,47295.0795497275,46121.4020156716,50903.247593678
"A0A087WQS0_S1325___2","A0A087WQS0","","Tns1",0.00754206047394462,15,12,24,70093.2740648756,70667.6133882618,77195.2735158908,77669.9893022772,81137.7513099717,71999.9315269131,73767.9115965137,75561.1666930696,74039.6408560704,77782.0625680848,77847.8449198709,79164.1002592347,80406.5062752204,78993.0334451133,83434.247842162,80524.2048476505,75883.1813048398,74020.4453823638,80954.1139319394,88339.0033066429,91396.715347859,98068.6518678362,82573.8171958799,82368.4812646265
"A0A0R4J008_S422___2","A0A0R4J008","Histone deacetylase 2","Hdac2",0.0164753322082861,18,9,24,229992.706829744,237209.81308341,241533.66832863,251813.457979045,256131.90317118,262497.439101995,237438.837524022,265459.471847474,241422.626230792,257619.352097786,243604.698383555,241728.5119576,239998.966756635,254310.649251276,263974.978578596,282715.194375087,227088.372157037,179093.722701432,229967.608856533,245171.806022657,263356.125484686,261695.687866656,238762.613219502,235411.885598781
"A0A0R4J008_S424___2","A0A0R4J008","Histone deacetylase 2","Hdac2",0.0164753322082861,18,9,24,229992.706829744,237209.81308341,241533.66832863,251813.457979045,256131.90317118,262497.439101995,237438.837524022,265459.471847474,241422.626230792,257619.352097786,243604.698383555,241728.5119576,239998.966756635,254310.649251276,263974.978578596,282715.194375087,227088.372157037,179093.722701432,229967.608856533,245171.806022657,263356.125484686,261695.687866656,238762.613219502,235411.885598781
"A0A0R4J0P6_S569___2","A0A0R4J0P6","Poly(A)-specific ribonuclease PARN","Parn",0.0254929843077914,18,9,24,24830.3663975252,25067.0182269759,24881.8774134525,25667.8462883696,25731.7664621581,26526.3952517014,26920.2645068964,27189.4794849002,25899.5506173772,26714.4151398451,26418.921586555,27043.3412748792,27655.2928894581,29369.5886581748,27344.1117262471,26731.678308868,23720.1992118629,25258.8226341979,23149.7734690237,24523.573834066,25382.5479187754,30662.1382297196,21351.8960448309,24091.5745921951
"A0A0R4J243_S45___2","A0A0R4J243","Sin3 histone deacetylase corepressor complex component SDS3","Suds3",0.0387892523712902,24,12,24,19539.6701077097,17679.0838697809,16653.5335061631,16564.293640494,18708.8641890896,17139.7590492374,19719.1395611704,18473.0699448274,17337.3628410964,18332.6519907945,16494.8244583235,16571.7897537741,16644.6724327826,18062.4436650805,18521.3341082028,20611.2196978638,19309.321804428,20972.2211967644,21191.2476039241,19163.8872522368,17595.405829627,17447.4461525494,17890.7327846376,19829.6409349416
"A0A0R4J243_S53___2","A0A0R4J243","Sin3 histone deacetylase corepressor complex component SDS3","Suds3",0.0236644322676273,6,6,24,10212.0912495955,11998.3056561358,10772.9580370479,10122.7568205868,11144.0914861613,10083.9308666825,10133.0187533517,10451.8694967025,10144.0529838657,11735.4502715431,10182.7026590065,9952.42777833556,9714.65148652227,11542.7887521726,10878.0045737385,12968.1704837789,12443.5905377872,13737.0558467723,12360.593422,10400.1373700454,11348.1453159397,9502.37185624571,10303.8846528713,13346.274995636
"A8Y5P4_S516___2","A8Y5P4","MAP7 domain-containing protein 1","Map7d1",0.00906143271455733,12,18,24,16637.4026856178,16847.9022828737,19319.0061259281,18940.9948764543,20456.9558145371,18652.822382737,18201.2146490727,20074.1831892842,18579.1571543907,15368.9034203868,18854.138588673,19701.4234509123,20463.9828235217,18188.6695369132,17662.3172109178,20323.3023889567,19078.6827935735,17422.0603224558,19017.3348900301,21172.2607011401,18615.4311945295,21689.2969580613,17946.863172482,19295.7867108941
"E9Q4Q2_S80___2","E9Q4Q2","Splicing factor 1","Sf1",0.0087965528683024,18,9,24,1200522.30873077,1206217.99566818,1276256.73306563,1369720.92070463,1335592.00381128,1342705.39200947,1237137.96778556,1271245.77782784,1252585.14064355,1315775.79451524,1286357.79510794,1282548.31193186,1278594.91071343,1281579.38693804,1319402.93330497,1487851.49372254,1236831.0821207,1120481.258347,1167214.38265043,1292356.50369405,1350833.34145563,1818273.09292663,1354133.23240246,1347571.15654907
"E9Q4Q2_S82___2","E9Q4Q2","Splicing factor 1","Sf1",0.0117309054009649,18,9,24,1319545.31219479,1325875.83446282,1401348.77021005,1504007.96548715,1467411.60387134,1471977.26718296,1360248.71913747,1394154.5225887,1363265.49043971,1456249.89838298,1392860.26018563,1392536.69189885,1392015.14437957,1416007.47958209,1434894.66729909,1643825.12232468,1352626.67091993,1234176.4853068,1287254.76520459,1422990.57334007,1479044.98192883,2000654.4256432,1497690.24702985,1477825.34746623
"D3YZP9_S233___2","D3YZP9","Coiled-coil domain-containing protein 6","Ccdc6",0.00986625671695442,18,15,24,105290.339676214,106154.377191935,107229.375239122,107130.663084203,113085.117697235,111934.628194155,109355.642260918,99999.3162740658,107453.139126063,108182.144085897,100316.843377255,104012.402381264,107630.530658136,122701.14202097,102715.643496843,110715.383664669,90981.515294285,91788.1582865818,85807.1585943635,105132.644676012,103930.585843271,115538.337638364,94549.1228036406,108488.895046593
"D3YZP9_S237___2","D3YZP9","Coiled-coil domain-containing protein 6","Ccdc6",0.00986625671695442,18,15,24,105290.339676214,106154.377191935,107229.375239122,107130.663084203,113085.117697235,111934.628194155,109355.642260918,99999.3162740658,107453.139126063,108182.144085897,100316.843377255,104012.402381264,107630.530658136,122701.14202097,102715.643496843,110715.383664669,90981.515294285,91788.1582865818,85807.1585943635,105132.644676012,103930.585843271,115538.337638364,94549.1228036406,108488.895046593
"E9PUK6_S756___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.0150331168554007,6,6,24,153125.340309025,172383.975986428,144039.828049003,148436.56420683,147730.787607739,147895.759829823,148587.770177086,165656.075878599,156866.231325566,181824.946650564,134121.706890453,143363.550007468,153329.745151312,172870.038482465,158381.22706836,175114.1269033,167172.430318465,189838.689000619,178836.490689432,167782.37731363,150809.874301583,157692.457018558,164816.112882865,158632.998704257
"E9PUK6_S758___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.0481259996606032,6,9,24,106553.627330038,124046.213098628,102191.617290759,112749.117678002,106804.173625885,109622.43918451,104909.812338306,121144.816599685,109335.252345869,129996.236472243,92716.2938324818,99265.5190815849,106329.904083087,123701.145853989,110358.292242399,126213.88674545,117062.619801408,132934.684455697,125230.386830613,117489.735642567,105604.727669706,110424.261382975,115412.6067486,111082.876404307
"E9PUK6_S892___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.0212330586476265,24,12,24,476578.626514761,521225.199426386,492320.661922477,472115.50015727,497358.12096891,500144.914745799,507429.859331798,528535.865826707,489674.937731532,555212.182047738,438212.827743729,473399.16318527,511400.790574234,541012.738365819,503768.429404441,551402.125241673,515152.505139233,544178.404180571,534826.542030001,507384.8447189,492771.166880882,504234.887417429,519192.810686219,522990.39930123
"E9PUK6_S787___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.00299743135964482,6,15,24,240475.333211198,262578.176444902,244184.431424928,257399.080701042,245147.333912812,220795.824880985,218726.837172918,250386.978617117,229869.983522859,240483.168578608,222636.642279234,222512.064435977,222199.606216271,260066.27345231,212636.504410597,240233.774528802,238595.279411591,271008.635418494,253826.170108417,243291.100389762,229526.81681231,232073.97550546,219580.826229572,249941.300776363
"E9PUK6_S793___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.000466405547865487,6,15,24,182803.123605026,193637.947248117,181749.771135405,192340.195872241,185824.787134066,162801.054267991,159323.08406063,186792.721668988,172168.593123395,178829.667115128,169418.549202372,166937.818460823,164099.635749046,185541.9408918,155458.768747353,175501.394794125,169616.267142647,203523.662694201,184619.034701429,178141.695400129,165877.761343059,166362.626796246,158144.581949354,187725.548335679
"E9PUK6_S387___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.00307539534554673,6,9,24,88471.48556605,99135.3290605539,89546.0220913593,84209.9927465018,87320.3653660085,82206.5350469146,89246.0890807096,86780.2245306564,103521.619127795,94160.7995754387,84819.2374341587,86867.3560097419,89032.277385145,90533.0838495654,95922.8412373652,95208.3756077797,95176.9231854678,102887.437138854,92778.2288859615,91672.0283376749,82712.0980955456,85369.070970748,91001.1782585511,89392.9960693314
"E9PUK6_S391___2","E9PUK6","Serine/arginine repetitive matrix protein 1","Srrm1",0.00425179062576989,6,9,24,89421.3456779443,99746.9435640773,91933.534485494,84894.1030748977,90699.6203155876,83747.390851244,94131.7455415683,89924.4830326116,103808.886336486,100402.563648445,85596.4774641028,87697.0606523944,89918.5461039885,93648.4339708686,98321.2520032017,98473.8292208914,91578.5663085122,96197.1388947028,90914.8045025178,85481.8646686572,76431.5881934704,75803.5146277598,81104.403804167,81388.1897554561
"E9Q5K9_S146___2","E9Q5K9","YTH domain-containing protein 1","Ythdc1",0.0313885611859746,6,9,24,58698.8700691298,64287.1084380154,53391.6623215669,45816.0841341924,52763.1672985893,59554.5140039593,56708.0414516552,56306.7483170436,58675.1045437797,73861.4098442644,62202.5028056279,62092.6836435106,61957.3307598455,70418.7339115773,60499.4112146977,59598.3230370207,69303.4841505803,118890.150382823,75343.3141929362,67184.762260005,49535.6617382306,43846.9243918575,56306.5023919862,55434.1948398374
"E9Q616_S5522___2","E9Q616","","Ahnak",0.0416377962218021,21,12,24,615462.479003908,606594.07703129,588665.268243661,595451.208889535,609740.573528295,579009.166498019,625497.315829405,593909.559937867,571291.59060603,574343.951004567,584274.792739869,598104.322402555,611708.194881917,612414.66973739,643123.763513605,669974.46100171,634880.401381315,644556.849836757,595527.145859559,641312.430586416,649502.541154131,690259.709589861,639246.125240865,653223.455533613
"E9Q784_S265___2","E9Q784","","Zc3h13",0.0496783603633554,12,18,24,101976.184397065,97908.1539771387,110725.744494978,112610.100636454,113235.507553016,106855.613501911,108088.874046717,110903.468905475,106456.857529435,93151.4723244279,121717.414018392,117639.1821149,113697.010909921,97938.4590341418,118448.521890486,110386.17469862,103147.592494314,94474.5190135305,95411.7657416467,108426.251901263,104750.46115323,116673.601910033,109314.854569497,117057.361216615
"Q6ZPZ3_S1276___2","Q6ZPZ3","Zinc finger CCCH domain-containing protein 4","Zc3h4",0.0366924443837598,24,6,24,91044.4367741044,94522.6397634759,96542.4222176257,94319.7596091733,90017.7057205922,94945.9899755978,95712.8901706907,96078.0662882813,94337.1026857026,89396.5095262251,91217.8816585321,92411.5140811759,93579.5451947026,86798.7881863097,109613.819599374,104552.391504249,82539.9259136425,74269.9166260434,84551.2526255588,81409.006401946,85543.534144097,128706.224119709,92567.4333207642,109418.423707339
"E9QKD1_S888___2","E9QKD1","Nucleolar protein 8","Nol8",0.0378630916282036,6,9,24,91358.3779021301,91401.0575043055,96273.805467197,91780.1568546769,84670.6659139979,89761.1523957525,88232.8219232378,104352.621396326,98269.7485456669,96418.4778032792,92665.777220379,94479.7572846542,96246.6132010888,90337.3720247284,95286.1541396906,91067.4018245559,90794.2583608817,94970.5282919243,88642.5476218529,81234.2194539881,86846.6241196929,86598.257586446,85889.4797278714,90607.1349016556
"E9QKD1_S890___2","E9QKD1","Nucleolar protein 8","Nol8",0.0378630916282036,6,9,24,91358.3779021301,91401.0575043055,96273.805467197,91780.1568546769,84670.6659139979,89761.1523957525,88232.8219232378,104352.621396326,98269.7485456669,96418.4778032792,92665.777220379,94479.7572846542,96246.6132010888,90337.3720247284,95286.1541396906,91067.4018245559,90794.2583608817,94970.5282919243,88642.5476218529,81234.2194539881,86846.6241196929,86598.257586446,85889.4797278714,90607.1349016556
"E9QLA5_S1172___2","E9QLA5","Inverted formin-2","Inf2",0.0402295348549664,18,9,24,21153.006418281,20355.1317401758,21681.1258906661,22165.5644364963,22317.7124760185,22212.3602214482,21615.8000215925,21631.9369393799,20718.4176536497,21425.2029758556,20830.5290507345,21032.822922173,21227.7871212469,26028.0957433377,19339.3530892533,22741.3574407576,23629.4404162349,21852.6118871717,23966.3082363655,24124.3885624758,23746.5209479444,25331.788078645,24156.7902042549,21256.2016108572
"E9QP19_S1118___2","E9QP19","E3 ubiquitin-protein ligase TRIM33","Trim33",0.00751655842770035,21,9,24,9671.63665361636,10430.7967645618,11149.9251551162,11401.921141414,10879.2460275343,11300.3018564095,11611.8706563011,10583.1822482252,8163.35318266115,10183.2868235468,10819.3298066506,10888.7255976516,10955.7899630183,10770.9678396905,11743.31054965,15013.2746096843,11773.2300033628,10058.4487247424,11432.4739026743,11163.2706743098,11296.771355434,13468.4376507676,11675.1324879674,10561.4916887682
"Q9JIX8-4_S373___2","Q9JIX8-4","Apoptotic chromatin condensation inducer in the nucleus","Acin1",0.0144381555113215,15,12,24,25072.5594213157,22823.6033311602,25834.1547365099,28795.5668548476,31887.6123219572,28367.4305221294,28189.6680203774,31229.4449186363,26968.7746289441,28218.436485153,26250.2749117304,27366.8793824933,28490.2452432036,25396.4890239823,30993.5993256235,29540.0435535504,25412.6294032011,27416.0736052823,30821.8513250765,29065.1134913465,32886.4706275431,29237.8904496973,30630.8614159209,28160.6483112616
"Q9JIX8-4_S439___2","Q9JIX8-4","Apoptotic chromatin condensation inducer in the nucleus","Acin1",0.0437942078128746,24,6,24,82215.279297427,74216.7809228838,79568.3115931384,84666.2867526725,81645.0998695549,81481.3395491182,83172.5789191937,84198.7183514886,89243.6206096752,74892.7066372721,80701.8693130613,80839.0041896905,80953.7092759443,83216.8255507243,87714.1973252021,94040.9515960153,96420.8763811253,86911.4807567098,98893.5635636388,102362.199036456,90014.6994623095,111647.091717104,109513.390430432,116596.101619307
"Q9JIX8-4_S451___2","Q9JIX8-4","Apoptotic chromatin condensation inducer in the nucleus","Acin1",0.0237705162105445,24,6,24,82753.1716777254,73447.3445865503,78918.2810960338,84356.5138563587,81405.8996407338,82011.2567201589,83039.6180353354,84044.0030973847,89254.9553026195,73255.3324046295,80495.3353103763,80647.0094719451,80776.5065034319,82658.8730961944,87327.8111004065,92286.9256549648,95441.5960152175,86028.7807660917,97889.1698187643,101322.576752467,89100.4822187522,110513.169179447,108401.138425704,115411.915400071
"Q9JMH9_S1966___2","Q9JMH9","Unconventional myosin-XVIIIa","Myo18a",0.0204313156566051,18,9,24,231620.00898483,224402.742346209,249870.067861512,259522.716403826,260484.726799693,263104.159602322,263338.328455447,263921.338626563,261133.590825209,270551.762258442,265431.340149767,271334.050708243,276885.517565831,275026.837213906,277492.983918517,283674.338524487,233576.377203466,238615.440709109,220328.298853145,274628.551944119,255296.611363793,333635.840755356,256562.028742171,270311.784902386
"Q9JMH9_S1970___2","Q9JMH9","Unconventional myosin-XVIIIa","Myo18a",0.0204313156566051,18,9,24,231620.00898483,224402.742346209,249870.067861512,259522.716403826,260484.726799693,263104.159602322,263338.328455447,263921.338626563,261133.590825209,270551.762258442,265431.340149767,271334.050708243,276885.517565831,275026.837213906,277492.983918517,283674.338524487,233576.377203466,238615.440709109,220328.298853145,274628.551944119,255296.611363793,333635.840755356,256562.028742171,270311.784902386
"Q8K019-2_S385___2","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.00402950203398827,18,9,24,61296.2100412162,74286.3752913564,68567.3615984962,79567.5046084161,74560.3509000875,72321.8648175902,76426.6026253041,68295.8992144021,63293.1189790664,92186.849841929,71565.3916974961,73761.8153049656,75933.1990860893,94379.9775501603,70345.812376936,80952.3540034775,66233.4262795143,72047.6737190634,68637.8285728906,75266.843675711,79010.0951354978,81387.3942483662,65237.9961607488,76773.2972676323
"Q8K019-2_S393___2","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.0310314018970321,21,12,24,110183.852079326,112572.455926758,110800.098772281,117346.299405572,121406.169072784,120730.385058545,126339.315294335,118927.459391459,132372.531129842,128513.055758832,123300.521567826,127673.176215982,131999.441836045,129702.483214633,154483.258218135,144559.477712559,128624.386344627,123245.308291633,121159.433424005,138657.226491993,138679.11734554,166396.552145901,139662.259990591,144996.491899417
"Q8K019-2_S265___2","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.00364938410029578,6,9,24,3977.39913909859,6237.7972998439,4265.19172684331,5156.39044179466,3818.58617812377,4959.2475536647,4242.09869946001,4728.11031164871,6344.70157459043,6211.07404653329,5504.54583707673,5273.03186425054,5041.80219290353,5281.47552181343,5828.27107322273,4998.00685483577,6684.75566335066,7787.05894933542,8617.985922776,6079.54943666379,4508.39793460032,2589.44507879375,4843.78832818402,5983.41730323558
"G3X9H5_S399___2","G3X9H5","Huntingtin","Htt",0.0491728890752715,15,12,24,35664.4033677066,39117.8042326749,36869.4235433321,43243.958371133,41404.8716110932,38526.0379863722,39867.837595811,38370.9725136322,41178.6493857412,38902.6958937683,45052.1074253111,44413.6208599647,43858.3577171595,51751.2222746204,50877.0721264175,47388.0684144719,37253.4745447472,38331.2725813243,42865.7526345189,39097.3066281151,47844.392536526,37348.194791167,42114.0239903928,38041.6879219273
"G3X9H5_S412___2","G3X9H5","Huntingtin","Htt",0.00563989701043869,15,12,24,30058.3809465214,32979.5754126084,30779.3310816705,35956.0193304298,34705.9515335149,32191.8589291696,33179.0393323355,32314.0778705337,33286.2418991874,30594.3854893312,35231.4137885205,34972.1010926395,34753.8309105784,37927.8879125923,39567.3774339514,36402.1962235299,30537.6295100222,30202.142234493,32759.3021827567,34293.7954114406,38316.0831487189,32583.0043334525,36032.8859178977,31437.0258566564
"G5E829_S1155___2","G5E829","Plasma membrane calcium-transporting ATPase 1","Atp2b1",0.012805750685944,24,15,24,24849.6625974855,27005.9750582324,20531.2031715793,25081.2917944258,24335.8584761473,24299.1744957686,25809.7000325978,26159.0667482317,27412.8018900153,25249.7923016234,21474.9308709313,23086.089473592,24609.3650134796,26170.814979591,25180.0449888137,28495.0271336868,27516.0546201685,31018.7071935386,27149.0994226347,26929.1459127773,24822.6337369801,27599.1202729677,28251.4496027601,29824.8484067145
"G5E866_S129___2","G5E866","Splicing factor 3B subunit 1","Sf3b1",0.0123926619541394,21,9,24,131665.039143852,130342.859219539,144594.2315981,135632.594515886,148723.576862553,143931.896473271,149137.886692103,145493.394785148,148473.00868693,141382.796081172,148723.235129514,156029.014281282,162888.156940976,158652.649443668,172344.443576675,166363.00821835,159576.386373152,151348.066629897,156171.218824581,167296.829186056,157933.963297517,198444.850108006,171420.273235734,166901.580421716
"Q8BI84_S1705___2","Q8BI84","Melanoma inhibitory activity protein 3","Mia3",0.00367157861571094,18,12,24,6414.65615374961,6199.38195809788,8747.32880196947,8374.38032046791,7327.58662532404,8861.5873610249,8688.89827434173,8923.7562570332,8364.76891251004,8589.9584654411,7949.68131558526,8511.83202396275,9066.32975271536,10420.2835600759,8094.08911198812,10059.8648003432,8313.6076527347,7361.92792944697,8138.21063765412,9191.0710914498,9666.53113678329,11500.2260794504,8360.4872163094,8695.05623051047
"O08582_S44___2","O08582","GTP-binding protein 1","Gtpbp1",0.0194130821921156,18,12,24,76539.3073661905,67773.6466535553,90209.7126740716,80847.5480632594,85371.0582042102,77489.7867937636,81358.5575772413,76947.8007536627,89420.7519385283,76348.2540233648,87303.7904593064,89964.7849895111,92547.025451492,95362.6215367049,94337.4139605765,93732.2484531325,89276.7577644407,82965.8069450098,88327.3751564049,85858.3947122104,93196.9557922531,107008.873718788,88949.6451707978,91436.8414937358
"O08582_S47___2","O08582","GTP-binding protein 1","Gtpbp1",0.0194130821921156,18,12,24,76539.3073661905,67773.6466535553,90209.7126740716,80847.5480632594,85371.0582042102,77489.7867937636,81358.5575772413,76947.8007536627,89420.7519385283,76348.2540233648,87303.7904593064,89964.7849895111,92547.025451492,95362.6215367049,94337.4139605765,93732.2484531325,89276.7577644407,82965.8069450098,88327.3751564049,85858.3947122104,93196.9557922531,107008.873718788,88949.6451707978,91436.8414937358
"O08582_S8___2","O08582","GTP-binding protein 1","Gtpbp1",0.0220792712726024,15,15,24,41288.5012506769,39672.9994669065,45709.4430509599,45592.8300676424,45808.5245876644,43668.5476778466,47847.5446150355,42088.4114100787,45508.2860784994,42923.9418698557,41779.8942980201,43073.7091347277,44329.2544216332,46130.9475476872,46615.6637859772,42194.8134771578,36486.2442808551,41152.638844947,45476.7781303186,39787.042592287,46201.8049017043,43204.8337751645,40809.9120624747,41712.5569691551
"P15066_S249___2","P15066","Transcription factor jun-D","Jund",0.0231815048497708,15,15,24,20490.8050798419,23370.3380488757,21514.5372562996,23842.0299212122,24410.4221943156,22644.3581180708,22706.8244770514,25531.5973710972,23486.7920090046,24517.2780304036,26640.5230796908,28224.0564414501,29850.726927193,27439.2313555025,28452.7268775687,25121.8946207954,24822.5494693776,20725.2216528341,26340.1533375986,25628.9129857098,27778.2514094441,26212.6197698403,26839.1084320087,24860.9707540555
"P15066_S253___2","P15066","Transcription factor jun-D","Jund",0.0139869631515927,15,12,24,28023.1774886827,32797.1761865792,31137.7585632882,36028.0147092482,35526.8878031854,31671.9014806664,31633.4600634004,36546.9067720697,31520.9213939997,32903.9058759026,35753.4495800033,37878.6623634968,40061.768191461,36825.3720787823,38185.5541194787,33715.3437262459,31414.1317363312,26671.6919038342,33478.4726263161,32954.5643307682,33206.699444613,30425.2038290814,33939.2092366612,31127.5029650814
"Q3UMQ1_S435___2","Q3UMQ1","Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase","Pla2g4a",0.0061963309770697,24,6,24,41565.4606021905,32508.9718853284,43912.108748508,43716.0620630254,47632.589802304,44858.3726366446,46901.2331438408,47792.4260844389,41781.3440038964,44980.3510994423,42412.402897675,44423.5569731467,46348.6478110561,45558.7573514656,44300.5088824511,49652.2556047494,43259.2711472968,43360.010512662,34040.442286909,36868.3786160414,44348.1416565516,44247.070903156,38392.442894016,53349.5144024241
"Q549F9_S28___2","Q549F9","Survival motor neuron protein","Smn1",0.0301980969842506,15,15,24,146159.030114578,137642.326184915,154193.052469526,132377.385270865,156127.271894521,129150.258705548,149110.407298634,141754.317674719,137239.179933591,134365.515941646,146760.873632645,151013.160590969,155143.322036385,152551.513143376,154189.663115688,157294.060980386,144071.935376419,146568.062672192,161336.6501307,155896.96479225,159249.952033738,150120.478304696,163152.149115084,140963.211216698
"Q3V1K5_S367___2","Q3V1K5","Neuropeptide Y receptor type 1","Npy1r",0.0217378548075088,24,9,24,138566.090216079,180167.307481587,96418.559144913,150858.983020793,112291.453868252,162250.278221392,135991.025203804,173887.417778048,169563.834162112,126319.405102797,116935.196831632,118027.722680862,119078.75602054,96287.1990862649,177265.631950562,157969.263809618,93249.865905059,77476.6196695576,55854.962858523,76941.4961389215,81591.7685967497,140839.928255388,103913.624921029,150488.465593625
"Q05CL8_S253___2","Q05CL8","La-related protein 7","Larp7",0.0326901050505681,21,9,24,131436.803531983,129713.656504708,136535.347093993,133811.191933423,137063.269998171,132410.593052205,137277.927670472,135533.445373336,136680.603111097,132506.828040527,129946.669093779,139017.11884115,147970.906637698,124252.332308625,149038.185613267,146314.949455657,130619.4408146,115549.077587095,121999.842840042,130415.681251308,135059.668914583,141131.007326097,131437.118704836,131980.656621428
"Q05CL8_S256___2","Q05CL8","La-related protein 7","Larp7",0.000142757608253695,15,15,24,130757.82554457,127546.07862176,132502.577797424,134485.919582322,141474.549684811,133385.326723855,136596.113326722,137455.768715303,123380.442183165,119038.102748569,125578.766834326,133645.202226566,141606.418438983,127056.511704113,141408.372547648,129887.972646153,128418.511125537,113602.082608253,119944.152856277,128218.184898581,132783.9216502,138752.958376154,129222.411192706,129756.79052823
"Q05D44_S137___2","Q05D44","Eukaryotic translation initiation factor 5B","Eif5b",0.00599452416905727,18,12,24,157103.735570829,155555.346669976,167897.733293308,174684.299248722,172473.418927219,173392.657418328,165773.605081422,165461.161738446,180280.613654612,163775.142969338,182008.998934227,180581.717611141,179203.896884901,182038.376901843,182641.859068604,204675.528945256,173650.441094247,150751.84411307,159033.861107757,186002.906475443,170460.996743586,216403.529024204,171637.597617803,181995.036746561
"Q05D44_S139___2","Q05D44","Eukaryotic translation initiation factor 5B","Eif5b",0.0194130821921156,18,12,24,107369.327855246,106311.11319893,114746.264349612,119384.403744774,117873.422906376,118501.657611111,113294.572462338,113081.039463863,123063.219942234,117963.75109346,126682.666580811,127381.219995811,128056.362477548,126956.977822094,128393.744841373,142601.755246324,118677.834580518,103028.257835803,108688.432590873,127119.873851674,116498.074214427,147896.556198415,117302.197964633,124380.777436443
"Q0VBA4_S118___2","Q0VBA4","60S ribosomal protein L22-like 1","Rpl22l1",0.0217378548075088,24,9,24,139608.022749446,137904.0141114,138159.661486283,138754.743567809,149689.599572438,143088.519772869,153241.303345005,153990.451483703,143437.589438281,153783.818052295,149416.369400414,145682.450920308,142065.738534764,152811.952681455,157045.487137072,162543.653297797,147558.186701124,149662.391886623,145666.939688834,150945.361064961,156736.183333562,170420.768882771,142348.934666329,165221.095793242
