"uniprot","protein_names","gene_names","wt_1","wt_2","wt_3","wt_4","cko_1","cko_2","cko_3","cko_4"
"Q8R1H0","Homeodomain-only protein","Hopx",1.19549021119084,1.08803707283721,1.17636836123247,1.19706680542124,1.00761290272049,1.09307311713067,1.01847601416758,1.16949239835131
"Q8R1I1","Cytochrome b-c1 complex subunit 9","Uqcr10",1.11804266302022,1.05343570073018,1.00789208440493,1.002335644214,1.00643924372825,1.05606257476293,1.00999232225393,1.06460845592673
"Q8R1J9","Torsin-2A","Tor2a",1.00027299057596,1.08940907833215,1.12979823406979,1.29270829885122,1.01286322098116,1.20221682634048,1.06986977971178,1.14347069085736
"Q8R1K1","Ubiquitin-associated domain-containing protein 2","Ubac2",1.02298228395302,1.12982187931984,1.00257192416744,1.03101958099372,1.05186318078504,1.00888041165565,1.14464115573228,1.00224803829029
"Q8R1K4","5-phosphohydroxy-L-lysine phospho-lyase","Phykpl",1.01002484678207,1.02168537062308,1.00338166617222,1.00466079474736,1.06958528315657,1.05006971654238,1.04160467379285,1.11626404705605
"Q8R1L4","ER lumen protein-retaining receptor 3","Kdelr3",1.07446628605414,1.15121683927544,1.00099333203061,1.0618634743287,1.1553923128026,1.19252523920258,1.16525384320125,1.01808968023326
"Q8R1N0","Zinc finger protein 830","Znf830",1.15995155721005,1.11958658369322,1.03894888039489,1.00911025018502,1.13350906044261,1.06957963266529,1.00854064999972,1.03131777303742
"Q8R1N4","NudC domain-containing protein 3","Nudcd3",1.02612962000085,1.06464816029634,1.03396333132225,1.13705940217969,1.03000161486289,1.08180753459294,1.03479223853597,1.1137033407561
"Q8R1P4","Ubiquitin-like-conjugating enzyme ATG10","Atg10",1.02649273628585,1.08272152241083,1.01553245931266,1.01492347289524,1.01609498387271,1.0042465183249,1.0215158493186,1.03624861102354
"Q8R1Q8","Cytoplasmic dynein 1 light intermediate chain 1","Dync1li1",1.01015802472568,1.01291749956148,1.0097742620345,1.03354354548294,1.00223813360573,1.00960799428703,1.00046381107128,1.0508441354796
"Q8R1S0","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial","Coq6",1.10338278612506,1.18485502882286,1.04604590285979,1.0894224962352,1.05908715263585,1.06613868869944,1.13766413283227,1.0309259003273
"Q8R1S4","Metastasis suppressor protein 1","Mtss1",1.07638330030559,1.09499205259485,1.10243958262222,1.04942183605055,1.01403463022445,1.10076532530298,1.04198591181873,1.03288923407673
"Q8R1T1","Charged multivesicular body protein 7","Chmp7",1.00547816192212,1.08008948538256,1.02886582137321,1.04565055085841,1.06098770392608,1.00229438227602,1.03056849385533,1.0183617795157
"Q8R1U1","Conserved oligomeric Golgi complex subunit 4","Cog4",1.06504828340227,1.16882460348586,1.00339284054701,1.00926476823442,1.05364246554113,1.02248675881494,1.00039040384421,1.08714162516336
"Q8R1U2","Cell growth regulator with EF hand domain protein 1","Cgref1",1.25591346985527,1.15947138501942,1.0380197819038,1.16963745639789,1.10579526339038,1.0618100539855,1.07618443615021,1.00362741702049
"Q8R1V4","Transmembrane emp24 domain-containing protein 4","Tmed4",1.04698538420812,1.02079006188986,1.0802783419045,1.00708384023102,1.01973391806213,1.03098026320325,1.00036311179255,1.10122353503293
"Q8R1X6","Spartin","Spg20",1.01279709205885,1.02271526650998,1.00098374099883,1.01389930832915,1.00295396182904,1.04463733199313,1.00681018324154,1.03362131216458
"Q8R205","Zinc finger CCCH domain-containing protein 10","Zc3h10",1.0794399322843,1.0536430251155,1.24058528037277,1.03918151211117,1.09119622868663,1.09333122211278,1.04122157897455,1.02058956115362
"Q8R216","NAD-dependent protein deacetylase sirtuin-4","Sirt4",1.08039073104272,1.14170683242656,1.21440509066256,1.04906123770583,1.14531603327818,1.08584892147154,1.06716181601609,1.08005602401397
"Q8R238","Serine dehydratase-like","Sdsl",1.04783067741003,1.05207861042423,1.04012984465621,1.07032093135661,1.1002081660993,1.01622575108639,1.00855049587335,1.07540199798587
"Q8R242","Di-N-acetylchitobiase","Ctbs",1.05550929189277,1.12127858222481,1.13072204661662,1.06901404966348,1.00201726475776,1.00918248277849,1.00148360516987,1.01258334665053
"Q8R2G6","Coiled-coil domain-containing protein 80","Ccdc80",1.01196515717328,1.08251290393924,1.05094546933483,1.00183916215962,1.06068702978723,1.04902737771778,1.06731008147136,1.09966385808891
"Q8R2K4","TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L","Taf6l",1.01573372243335,1.08900183944841,1.02435695517101,1.21530540310816,1.1354291472897,1.03782174234713,1.03654926115016,1.246677035245
"Q8R2L5","28S ribosomal protein S18c, mitochondrial","Mrps18c",1.13134237536037,1.11004680872212,1.12551324807284,1.00688025866554,1.16227140180963,1.11857285941027,1.13250751158939,1.10319697169108
"Q8R2M2","Deoxynucleotidyltransferase terminal-interacting protein 2","Dnttip2",1.06660682174967,1.00348641398091,1.00778068508421,1.0394425063571,1.00960687896606,1.01780151388782,1.06709992158252,1.06692087355994
"Q8R2N2","Cirhin","Cirh1a",1.05226268972378,1.02320175791474,1.06424256885294,1.04471842602747,1.1205668524568,1.02246772103235,1.13967119197658,1.00031170143679
"Q8R2Q4","Ribosome-releasing factor 2, mitochondrial","Gfm2",1.04580252272086,1.13504893299754,1.14521086518649,1.0079290380508,1.00098291920936,1.01458919809787,1.136071784256,1.2150574264898
"Q8R2Q8","Bone marrow stromal antigen 2","Bst2",1.11134893025266,1.00930586603598,1.13246331345189,1.23461020236214,1.18663359639602,1.0319948784499,1.14034785860846,1.21555812472304
"Q8R2R3","Alpha- and gamma-adaptin-binding protein p34","Aagab",1.00820954248749,1.11738895783373,1.03386679246448,1.05333002248422,1.02766544919854,1.00168844585071,1.05912469557605,1.03935011935731
"Q8R2R6","Mitochondrial ribosome-associated GTPase 1","Mtg1",1.09433073925563,1.05379680430481,1.00934496881054,1.16972530843358,1.20838616717359,1.08640380413534,1.02369276542355,1.13631528573775
"Q8R2R9","AP-3 complex subunit mu-2","Ap3m2",1.06133678322325,1.0060603059967,1.03150146795097,1.06364669912454,1.04271016420539,1.00121027362616,1.00367004977525,1.01767914110608
"Q8R2S9","Actin-related protein 8","Actr8",1.15006041910862,1.06300323902878,1.01552045665175,1.00848384717633,1.06671147718201,1.06931467607387,1.26576241679717,1.01624538021378
"Q8R2T8","General transcription factor 3C polypeptide 5","Gtf3c5",1.0802576605374,1.01329833267284,1.06371782253671,1.11427283621971,1.01094177335798,1.03439105444372,1.01013403693279,1.14347537872093
"Q8R2U0","Nucleoporin SEH1","Seh1l",1.01391015553524,1.05551121215777,1.03050862609971,1.0767110192796,1.00065435861463,1.0316722608412,1.04478783777833,1.15754016546448
"Q8R2U4","N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed","Ntmt1",1.09111471013037,1.032319765678,1.01192604145131,1.05815666186939,1.02293792790543,1.02803329771076,1.08020577385758,1.09359289154637
"Q8R2U6","Diphosphoinositol polyphosphate phosphohydrolase 2","Nudt4",1.00447778499506,1.02030663933242,1.02275130296879,1.09382191503277,1.07780579022585,1.00277120268767,1.10595575864052,1.00862475559728
"Q8R2X8","Golgin-45","Blzf1",1.00571599633557,1.0799736102641,1.07865430243612,1.06085803667008,1.11999778570174,1.00248154668,1.03697384864874,1.08003060074855
"Q8R2Y0","Monoacylglycerol lipase ABHD6","Abhd6",1.03013362686035,1.00152367889975,1.16518269629738,1.09681600161993,1.03347630552656,1.10478218216949,1.03013992597007,1.11046751590139
"Q8R2Y2","Cell surface glycoprotein MUC18","Mcam",1.10329234184096,1.05992365926269,1.08152250427599,1.2010269796619,1.05251157958298,1.01319417075222,1.08267897659504,1.02535949486788
"Q8R2Y8","Peptidyl-tRNA hydrolase 2, mitochondrial","Ptrh2",1.07397148653935,1.02260596867707,1.01877466979053,1.01644329197063,1.05706535509713,1.07434915798595,1.09614997293382,1.11736866809995
"Q8R307","Vacuolar protein sorting-associated protein 18 homolog","Vps18",1.02898744168296,1.0418973564195,1.00261879954791,1.01651207998051,1.02385961971316,1.0025882936195,1.06423146870992,1.04209520976148
"Q8R313","Exocyst complex component 6","Exoc6",1.1556986276394,1.00872796556567,1.11001731137933,1.0373743807957,1.04177694391609,1.18701484547525,1.07048483661919,1.23098805242916
"Q8R316","HMG box-containing protein 1","Hbp1",1.33531241646333,1.03598294601652,1.05548428421779,1.08516161821055,1.07283969954251,1.08777940348056,1.05747709485893,1.12810330352985
"Q8R317","Ubiquilin-1","Ubqln1",1.00544617753746,1.04330189120631,1.01767847470751,1.03730316006367,1.00157961010464,1.00363258040538,1.03355402642611,1.00409997404323
"Q8R322","Nucleoporin GLE1","Gle1",1.18206240964249,1.08900720892204,1.0763014439677,1.14843514693132,1.05544746144532,1.01806791509266,1.08852318559459,1.12639373726162
"Q8R323","Replication factor C subunit 3","Rfc3",1.12003611600543,1.0024158000115,1.15119994777185,1.02363826337588,1.11877348369231,1.03803283606722,1.04746708869491,1.08220096095221
"Q8R326","Paraspeckle component 1","Pspc1",1.02914842221423,1.02085993973105,1.02489758958163,1.03218983372693,1.00000876325381,1.0042858861053,1.00591065679163,1.03101146469776
"Q8R332","Nucleoporin p58/p45","Nupl1",1.02650873257334,1.11275529206089,1.04408450654915,1.00398512222147,1.02952182923354,1.00796188862959,1.01980911624247,1.13483909724984
"Q8R344","Coiled-coil domain-containing protein 12","Ccdc12",1.03317922923486,1.06466493342919,1.07465662944672,1.03011408994929,1.02544111248979,1.05364354053483,1.02552145686848,1.01872740116071
"Q8R349","Cell division cycle protein 16 homolog","Cdc16",1.05003915236924,1.03462481630169,1.04938751935822,1.08861121560239,1.06088414395738,1.03926587443362,1.00821534836662,1.25309575783538
"Q8R361","Rab11 family-interacting protein 5","Rab11fip5",1.04190745935073,1.07086584426162,1.06983822740402,1.04087581763551,1.03743386800057,1.03159316058511,1.00951336351756,1.02692828544551
"Q8R366","Immunoglobulin superfamily member 8","Igsf8",1.04713680384886,1.12299675492245,1.04085015673624,1.07468367839623,1.03147974569251,1.06682207679407,1.05742137719804,1.03828781734138
"Q8R373","CXADR-like membrane protein","Clmp",1.0007872290359,1.14042444233549,1.05267229729362,1.12658290084117,1.12056573778704,1.02917205790812,1.17207211679574,1.36895292503349
"Q8R395","COMM domain-containing protein 5","Commd5",1.10129125286431,1.02002090035035,1.00621448068218,1.01324530362833,1.04647553354023,1.00920043730692,1.00999164282443,1.16013644174999
"Q8R3B1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1","Plcd1",1.0219335941326,1.02221503179782,1.01248396719121,1.01631155660311,1.04025269420101,1.05444187526514,1.03506812452954,1.01669901483244
"Q8R3C0","Mini-chromosome maintenance complex-binding protein","Mcmbp",1.018374706736,1.06425776532038,1.03000589209761,1.0187192997311,1.00252470145263,1.03085734529222,1.01635956181031,1.01900437149094
"Q8R3C6","Probable RNA-binding protein 19","Rbm19",1.03769373794219,1.0068694589024,1.02795439954249,1.06405305678284,1.01752049929378,1.0307367041865,1.10393715387799,1.004788526431
"Q8R3D1","TBC1 domain family member 13","Tbc1d13",1.01379183332591,1.012697235498,1.01629643363095,1.00619154323204,1.05239079578279,1.03280558441626,1.013280995904,1.04971429872122
"Q8R3E3","WD repeat domain phosphoinositide-interacting protein 1","Wipi1",1.02193656017747,1.0847423261131,1.08354036066033,1.1309707444013,1.08201765129573,1.01613960547698,1.02626111689402,1.06608988375067
"Q8R3F5","Malonyl-CoA-acyl carrier protein transacylase, mitochondrial","Mcat",1.0241675682904,1.02737224823002,1.01497113215715,1.00931655958117,1.00462915706338,1.0348623786043,1.04185736846598,1.09231820082669
"Q8R3F9","Speckle targeted PIP5K1A-regulated poly(A) polymerase","Tut1",1.08739423652383,1.09112479325585,1.03710976892873,1.16386920177393,1.13066236897822,1.17731841174387,1.06555381462067,1.11768323036928
"Q8R3G1","Nuclear inhibitor of protein phosphatase 1","Ppp1r8",1.01442697120196,1.02708859376313,1.01214275301906,1.05087292385293,1.04275749036911,1.05740391770272,1.06441797581255,1.05677363422286
"Q8R3G9","Tetraspanin-8","Tspan8",1.136778347639,1.04982091138742,1.00405316740607,1.59952648072725,1.04902940849313,1.06109952477137,1.02760562598684,1.04064731339945
"Q8R3H7","Heparan sulfate 2-O-sulfotransferase 1","Hs2st1",1.00443001429256,1.03624176580708,1.05618388832916,1.01216049837912,1.0109933946173,1.00189391097096,1.05707341677148,1.03660556619834
"Q8R3H9","Tetratricopeptide repeat protein 4","Ttc4",1.06779962059793,1.01756620944655,1.0098880986162,1.01730364791501,1.01515801477642,1.05727495229426,1.02163020649413,1.05290234288724
"Q8R3I3","Conserved oligomeric Golgi complex subunit 6","Cog6",1.07195507817825,1.06115666282102,1.04437651092243,1.05460897083853,1.01592345399855,1.10633220784126,1.01360743401993,1.1583859241928
"Q8R3L2","Transcription factor 25","Tcf25",1.01917254649477,1.05355510250562,1.03374614652218,1.05169510899589,1.03179569772415,1.03589821210368,1.13274408149883,1.00238385251868
"Q8R3L5","Solute carrier organic anion transporter family member 3A1","Slco3a1",1.00312657742053,1.14836216705709,1.03716636166471,1.1118051980593,1.19748292166297,1.02327145036524,1.10265029620687,1.03253337506501
"Q8R3N1","Nucleolar protein 14","Nop14",1.04001153775439,1.03202747635321,1.04632518250586,1.00121090028197,1.04384945083899,1.07539870795401,1.06119938387412,1.04129693463062
"Q8R3N6","THO complex subunit 1","Thoc1",1.00025823900353,1.04048212798641,1.00780160422151,1.00214248939729,1.0086595366256,1.07602733751485,1.02796571191196,1.10193682402365
"Q8R3P2","Probable E3 ubiquitin-protein ligase DTX2","Dtx2",1.02372329690881,1.05489289991724,1.07216252302908,1.02775154927173,1.08234853464394,1.08942333205053,1.04612981642791,1.05536682528847
"Q8R3P6","von Willebrand factor A domain-containing protein 9","Vwa9",1.09773411567927,1.29202338385667,1.21403135906997,1.24878820241899,1.1738776232623,1.00730997971126,1.23066662016665,1.37826621016841
"Q8R3Q0","Store-operated calcium entry-associated regulatory factor","Saraf",1.02225275308059,1.04209846662888,1.01116497016254,1.0568651588346,1.03996962579997,1.07338638085577,1.01438302895951,1.14551682779944
"Q8R3Q2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","Ppp6r2",1.01152393641134,1.03545419126583,1.03693784372463,1.14607807912314,1.02756675186321,1.02906535550495,1.07029221270624,1.0597743775702
"Q8R3Q6","Coiled-coil domain-containing protein 58","Ccdc58",1.04061341454569,1.03612206467439,1.01906676360836,1.02540568972596,1.08128918553412,1.02064615563164,1.01548761249264,1.06603534057176
"Q8R3R8","Gamma-aminobutyric acid receptor-associated protein-like 1","Gabarapl1",1.04975731944194,1.01206267667933,1.01480397606779,1.00198315367925,1.01504878010489,1.00516378812845,1.03793620873938,1.03147451556713
"Q8R3S6","Exocyst complex component 1","Exoc1",1.00504999997316,1.00000651992905,1.01114109562787,1.01103938300871,1.02615506614748,1.01428082158184,1.03677019966045,1.01990294308996
"Q8R3T5","Syntaxin-binding protein 6","Stxbp6",1.18294352657401,1.01697724533887,1.35524707882027,1.2143981821178,1.18203469727425,1.32169474400661,1.06870137301371,1.07739060978888
"Q8R3V5","Endophilin-B2","Sh3glb2",1.02839332892838,1.02403047771891,1.05082343819261,1.02716027323951,1.04979180402895,1.01149857506485,1.04776393851211,1.125371120892
"Q8R3V6","CUE domain-containing protein 1","Cuedc1",1.12255364403519,1.06678244895423,1.07390412126715,1.02588220317403,1.07625738305624,1.03052914072208,1.00414217535845,1.00857503994168
"Q8R3W5","tRNA-splicing endonuclease subunit Sen15","Tsen15",1.27566177627117,1.07336053925685,1.20713102557224,1.02738792726157,1.1677955723216,1.12559378773984,1.09533938420529,1.48820069705706
"Q8R3Y8","Interferon regulatory factor 2-binding protein 1","Irf2bp1",1.04360275847806,1.0462638680613,1.01607894279306,1.0691195643118,1.02808898401291,1.01722076726795,1.16654911782019,1.06442467570048
"Q8R404","Protein QIL1","Qil1",1.02847952541512,1.01380144024431,1.06619518647039,1.05166638856229,1.00864841643697,1.00274329250036,1.01018732600264,1.00892935050141
"Q8R409","Protein HEXIM1","Hexim1",1.05598450425963,1.06718942823208,1.09251113606689,1.07266335142883,1.02627180326781,1.04929765969731,1.09328431551424,1.07834408014274
"Q8R411","Myc target protein 1","Myct1",1.07727656836999,1.13155821236666,1.29656860511483,1.06948114889212,1.05512090603109,1.08169320574641,1.08718562521983,1.0549631323437
"Q8R418","Endoribonuclease Dicer","Dicer1",1.03873801717276,1.0491008549543,1.10305776959483,1.02943893029604,1.05653889264549,1.03816421871047,1.03759153046131,1.20101518804917
"Q8R420","ATP-binding cassette sub-family A member 3","Abca3",1.03167367380116,1.10157193342588,1.05053945543133,1.04886365898793,1.0084194535419,1.07386508151309,1.06152569055442,1.0481845622746
"Q8R422","CD109 antigen","Cd109",1.0274905464419,1.04905891795162,1.01599413533578,1.02672629079469,1.03737470445451,1.0400797056899,1.07140523821057,1.09643536891877
"Q8R464","Cell adhesion molecule 4","Cadm4",1.07231201542113,1.03431229182211,1.01731466921743,1.06219447521258,1.08695710654867,1.34170515639258,1.09254034756085,1.00234645633768
"Q8R480","Nuclear pore complex protein Nup85","Nup85",1.05702492082294,1.03047624032239,1.00738598305973,1.02297573095584,1.02727254736438,1.03717668790258,1.01403053779831,1.01228832619052
"Q8R4C2","RUN and FYVE domain-containing protein 2","Rufy2",1.01123307012129,1.03708074678556,1.0295428500001,1.02410549758239,1.01111843884883,1.00139648862164,1.02235249899958,1.02798474653257
"Q8R4G6","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A","Mgat5",1.06209368397678,1.08251631558568,1.00929676648035,1.11466612945376,1.07011859214422,1.00017044069022,1.07455318587701,1.18924643035981
"Q8R4H2","Rho guanine nucleotide exchange factor 12","Arhgef12",1.01365954212669,1.02765845043291,1.02345763866755,1.03817889439113,1.05666407159555,1.0226023630161,1.02136593926406,1.05974472500144
"Q8R4H9","Zinc transporter 5","Slc30a5",1.14520216813457,1.09506762299327,1.07683943989303,1.01629338175625,1.00671834335115,1.00791684342504,1.07714151833469,1.21726091338903
"Q8R4K2","Interleukin-1 receptor-associated kinase 4","Irak4",1.03490698115084,1.09261337548296,1.03056206004877,1.04714504701451,1.01574296408964,1.01219887537042,1.01727225095308,1.01240368897308
"Q8R4K8","Pappalysin-1","Pappa",1.25088584832194,1.04131767556616,1.01914995687991,1.09182273974179,1.04976046267943,1.18539311233614,1.12933512240087,1.28201904544277
"Q8R4N0","Citrate lyase subunit beta-like protein, mitochondrial","Clybl",1.13609740321006,1.1016124182007,1.01078356902295,1.00404551901134,1.00896994946262,1.02360444037052,1.00220737486966,1.03026329730026
"Q8R4P9","Multidrug resistance-associated protein 7","Abcc10",1.01147541951545,1.042576919849,1.07587418559422,1.10953174172235,1.03762756578134,1.02586837670087,1.00236978805197,1.06913304082609
"Q8R4R6","Nucleoporin NUP53","Nup35",1.02902361789443,1.02110718762452,1.00230152758143,1.00778006257421,1.00238100016997,1.00112750739409,1.03099406449103,1.02203568987029
"Q8R4U7","Leucine zipper protein 1","Luzp1",1.0402056692584,1.00715697894613,1.01735744115166,1.00653884956883,1.06144912625027,1.00091047772151,1.02713454638601,1.10059012092006
"Q8R4V4","Carboxypeptidase Z","Cpz",1.02113894370747,1.04366332488275,1.11718220749422,1.16675293688824,1.0975060138146,1.02920864437586,1.07348518830432,1.05008503429332
"Q8R4X3","RNA-binding protein 12","Rbm12",1.04477507885833,1.00771800104995,1.03748330889184,1.02748261322409,1.04823579352958,1.03159268163459,1.00242690201987,1.10328362770881
"Q8R502","Volume-regulated anion channel subunit LRRC8C","Lrrc8c",1.0592644028419,1.00590511354848,1.014742187633,1.05274253070668,1.01644928967775,1.05858526542964,1.06055908974649,1.06937087174107
"Q8R527","Rho-related GTP-binding protein RhoQ","Rhoq",1.10010633462357,1.14550082444091,1.05630961116177,1.07324838414096,1.12807224991862,1.08515815985018,1.01147248976264,1.18142325001696
"Q8R550","SH3 domain-containing kinase-binding protein 1","Sh3kbp1",1.05114480527249,1.05208035207557,1.07256839943097,1.11994491507957,1.10459250078102,1.04751118042072,1.11590143162485,1.09091939120282
"Q8R570","Synaptosomal-associated protein 47","Snap47",1.04927320949683,1.01275744128718,1.01063842694677,1.0007651313524,1.0367818973938,1.01357799615734,1.0207446982867,1.03521282304279
"Q8R574","Phosphoribosyl pyrophosphate synthase-associated protein 2","Prpsap2",1.03845962753254,1.02702132319069,1.04071535465869,1.05342377838434,1.04244420707031,1.06169414412063,1.08023164559549,1.03172144571559
"Q8R5A0","N-lysine methyltransferase SMYD2","Smyd2",1.00699868372783,1.06015288975632,1.03529554913744,1.10038126175683,1.14651838005956,1.04336191476253,1.037246062587,1.0104259037814
"Q8R5A3","Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","Apbb1ip",1.04461151965393,1.00459821165481,1.02213227211861,1.00247619358974,1.02838345978131,1.03212586582456,1.03888661634907,1.01604152019047
"Q8R5A6","TBC1 domain family member 22A","Tbc1d22a",1.05958962247526,1.01735887433983,1.03146787752792,1.04116123327058,1.09532517525219,1.03531799277355,1.04687012439738,1.04331609839849
"Q8R5C5","Beta-centractin","Actr1b",1.04508495958543,1.02539358324111,1.03697821430008,1.04516313007641,1.01578944625398,1.00936629725683,1.03666689776745,1.01018082717639
"Q8R5F3","O-acetyl-ADP-ribose deacetylase 1","Oard1",1.04735902410076,1.29683465393844,1.54400039759997,1.0301317118052,1.05800498037871,1.32774057771042,1.10982603705556,1.19338077429425
"Q8R5F7","Interferon-induced helicase C domain-containing protein 1","Ifih1",1.01776920164663,1.02052009755111,1.01491049615707,1.20921555933154,1.1364772445027,1.01363147344442,1.2707558056496,1.10176414659513
"Q8R5H1","Ubiquitin carboxyl-terminal hydrolase 15","Usp15",1.00103435325887,1.00817622716467,1.05762329340846,1.01897434446776,1.00927362604733,1.02375462953316,1.01468754317162,1.01169490640381
"Q8R5H6","Wiskott-Aldrich syndrome protein family member 1","Wasf1",1.07005281957769,1.01927708254842,1.00745746534039,1.07870471456355,1.00169684053466,1.04631692850358,1.12018050552215,1.0469050616129
"Q8R5I6","","Gstm4",1.03170471622647,1.03860797147983,1.07978861843281,1.03247735010528,1.07113675670552,1.03210049480655,1.04642887270208,1.07064419163711
"Q8R5J9","PRA1 family protein 3","Arl6ip5",1.01479667081905,1.04442729607914,1.03493939845387,1.08454999817581,1.05495526081331,1.05940260680812,1.11710993421652,1.16859592725424
"Q8R5K4","Nucleolar protein 6","Nol6",1.00082660487792,1.10381661782445,1.06797519304434,1.02788349358078,1.02838114961123,1.00992102906594,1.13532772020246,1.11546836433
"Q8R5L3","Vam6/Vps39-like protein","Vps39",1.00882335754111,1.11414956857566,1.00389201818407,1.0133592128955,1.08961278625914,1.07583043805966,1.12118916714617,1.04616166119462
"Q8VBT0","Thioredoxin-related transmembrane protein 1","Tmx1",1.03441988749751,1.05869224455654,1.01366514421051,1.02614237983212,1.00603580169591,1.00882877739969,1.03860454230133,1.13221957082449
"Q8VBT6","Apolipoprotein B receptor","Apobr",1.00554844849443,1.10238497542386,1.00071564742113,1.09912915766132,1.14302458944931,1.00468849555762,1.04086580599525,1.08211654938433
"Q8VBT9","Tether containing UBX domain for GLUT4","Aspscr1",1.00609035891169,1.04412026553857,1.03235307837529,1.0349686544575,1.00031813100988,1.01384938562057,1.03268314888399,1.01018755708112
"Q8VBV3","Exosome complex component RRP4","Exosc2",1.12278358809671,1.07170806105965,1.02607273346114,1.06824182906702,1.052177479346,1.02941958203608,1.04255033377827,1.10698495404971
"Q8VBV7","COP9 signalosome complex subunit 8","Cops8",1.03505811778479,1.07051079090728,1.03780782524005,1.02107097240572,1.03205650565685,1.02249309137709,1.03776706926868,1.07859526594065
"Q8VBW1","Sodium- and chloride-dependent creatine transporter 1","Slc6a8",1.15229300687084,1.06863784884609,1.11846782408087,1.01318020055785,1.04048757447905,1.14355795223163,1.03518340473111,1.23351085879123
"Q8VBW6","NEDD8-activating enzyme E1 regulatory subunit","Nae1",1.02835083428898,1.02007573474957,1.00683496450694,1.08469838191908,1.00571738705985,1.01649049993387,1.02685539987616,1.03817544821632
"Q8VBX6","Multiple PDZ domain protein","Mpdz",1.03279870057824,1.00119534410035,1.02558077403216,1.05804260076194,1.03899922815546,1.02417416202904,1.02120354485355,1.00165736252763
"Q8VBZ3","Cleft lip and palate transmembrane protein 1 homolog","Clptm1",1.04338812066271,1.1123375693619,1.04814893675193,1.00083753592577,1.04790791650148,1.00926146831893,1.06600068371939,1.00630480719285
"Q8VC03","Echinoderm microtubule-associated protein-like 3","Eml3",1.01781301299646,1.0035144927278,1.02093817040014,1.06162694033967,1.04443645967144,1.01556168491176,1.00533829076657,1.01411924578169
"Q8VC16","Leucine-rich repeat-containing protein 14","Lrrc14",1.03634995173483,1.08132498476694,1.24260319926911,1.34073382539709,1.06404745834106,1.11222117948173,1.00147280870699,1.26281700512192
"Q8VC19","5-aminolevulinate synthase, nonspecific, mitochondrial","Alas1",1.00393271914707,1.10629858588592,1.08746396105349,1.07750189719271,1.01427858491933,1.02419320979173,1.19660233092271,1.14594781380535
"Q8VC28","Aldo-keto reductase family 1 member C13","Akr1c13",1.06194747374903,1.00688948107584,1.09651819178576,1.04550892573683,1.11899892178541,1.00039697463864,1.05472512495141,1.06615735280376
"Q8VC30","Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)","Dak",1.00537674369119,1.00896062936159,1.09817867664607,1.1089969710789,1.07238149778758,1.01417760132854,1.04822962251822,1.01534260904925
"Q8VC31","Coiled-coil domain-containing protein 9","Ccdc9",1.03337010822112,1.03961872754075,1.03457413849304,1.00773222878454,1.0169476287383,1.02177021096307,1.00526316259475,1.08411854431102
"Q8VC34","Putative RNA polymerase II subunit B1 CTD phosphatase Rpap2","Rpap2",1.04789247069539,1.00694660504914,1.08702745480975,1.04111839997338,1.03208418660217,1.02780848238578,1.00190135949701,1.20080159825643
"Q8VC42","Uncharacterized protein C18orf8 homolog","Mic1",1.04451696969277,1.0239323100209,1.04430026437259,1.0017266384898,1.06943850276593,1.02008062589649,1.0523584304402,1.02373044542132
"Q8VC49","Interferon alpha-inducible protein 27-like protein 2B","Ifi27l2b",1.5123223219141,1.0109672304161,1.11493849346473,1.1927386997389,1.11213462451375,1.0296710772566,1.02879266429818,1.04290876823821
"Q8VC52","RNA-binding protein with multiple splicing 2","Rbpms2",1.18635333381873,1.10741406049712,1.08781123614788,1.05576164725617,1.0201522434206,1.07904300693738,1.17517361665737,1.11428368698032
"Q8VC57","BTB/POZ domain-containing protein KCTD5","Kctd5",1.08220419382566,1.12008969749605,1.01149256766373,1.04716959769054,1.01754282344831,1.00147881039245,1.08310836805804,1.01855123833891
"Q8VC70","RNA-binding motif, single-stranded-interacting protein 2","Rbms2",1.00218101564997,1.04614381998987,1.01667018584396,1.00271378152639,1.01380636482632,1.00423402822265,1.00500470697872,1.03364591633994
"Q8VC85","U6 snRNA-associated Sm-like protein LSm1","Lsm1",1.07990435975218,1.05321248903064,1.07481599202194,1.20816504934647,1.14418129632386,1.05580714000988,1.01333178941647,1.16980716108073
"Q8VC88","Grancalcin","Gca",1.12551552998209,1.06808967727729,1.10372972858407,1.02612936500392,1.22467456787129,1.02766759417351,1.05737686276687,1.08192214703236
"Q8VCA6","Transmembrane protein 161A","Tmem161a",1.07101835692627,1.11847266521103,1.02874554198995,1.0686307706426,1.13565757835881,1.04864506577856,1.00324575021042,1.02374504836501
"Q8VCA8","Secernin-2","Scrn2",1.04929376029746,1.05111408486683,1.01770800692502,1.0159321867207,1.04544624216273,1.0138706683323,1.03578687023437,1.01715890335063
