"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"P70206","Plexin-A1","Plxna1",0.0306607658750573,24,9,24,347754.905926707,361173.895053936,332677.398710463,346181.014449422,347063.625668869,336790.971497637,360637.61737657,370407.613129432,351260.860977521,364366.98013475,333241.289590529,336529.288527041,339667.135185238,346527.091486101,360481.300567809,367147.354299277,377339.793791779,380320.795998575,369870.27989653,366235.334086872,371141.547665506,351070.662514844,365179.43951318,374130.142434385
"P70227","Inositol 1,4,5-trisphosphate receptor type 3","Itpr3",0.000589989813245467,24,9,24,478247.339499499,484330.319059504,419988.614406337,472559.721303849,438343.262947497,447489.954930186,517900.251570008,510120.688141592,482407.408418384,514416.233239662,456288.804691562,468189.631373949,479546.985788038,435467.191281587,492427.197576419,501128.581891175,503053.794443414,477517.311865989,463081.622658835,472415.14680082,484249.427127465,488056.761055966,503627.519246313,498344.758526564
"P70271","PDZ and LIM domain protein 4","Pdlim4",0.0477469534243506,21,6,24,71630.6532304461,72296.9878570948,74631.1855319923,68200.8116922675,78769.0285185119,76406.9271337791,76051.096917962,74575.5922004191,73440.997944448,74459.5435191891,74324.9634143329,74080.1902832233,73846.5951494355,79772.8689334458,75780.1887267791,73408.3859879005,73493.8580616307,74761.9574606633,73093.6373532807,76816.6970601823,76036.0473789068,72743.1647627185,76776.0223833732,74338.0825671588
"P70280","Vesicle-associated membrane protein 7","Vamp7",0.0120652237374066,24,12,24,172458.340147149,170069.849086999,157300.255967875,161028.222953075,156678.492218589,163635.104924629,172498.100672311,176883.134146518,184911.693735801,178414.347172487,174622.79118844,175903.910267044,177126.524780361,168973.325818114,184080.147757243,177013.737543265,176486.715558783,162102.731508463,167087.015902297,159080.893262717,173714.603238522,172094.167449073,175821.141758954,181173.900100184
"Q3TBX5","Ancient ubiquitous protein 1","Aup1",0.0138792654072674,21,12,24,99424.4262983679,102977.067541727,85569.6537506127,96297.1817717475,89267.1828382877,93799.6469482824,106470.772642431,99696.5618500811,100075.081369437,109265.525836276,88026.2672369073,93385.5651619457,98500.1212822732,98094.3330833259,104149.568128558,100974.209399455,103017.691863685,110549.850583724,96517.4283232326,99675.7026950346,101351.333183265,101051.950901197,105431.898317897,101167.176230386
"Q5EBQ2","Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide","Pebp1",1.40919985651727e-05,15,15,24,1262000.610425,1281615.92944461,1349675.07419286,1369767.52182326,1370501.97540546,1400620.62333736,1248305.0002734,1354063.53201895,1293211.37167152,1269512.35684998,1367899.56520675,1369258.85470078,1370556.06983945,1395614.6326658,1346862.09585352,1348080.7662036,1343473.1253665,1283164.94565413,1409749.49484473,1361970.7983103,1455364.88680517,1366006.36572913,1369938.4217329,1341859.63897736
"Q3UGN9","Signal transducing adapter molecule 1","Stam",0.0488957557038545,9,18,24,385058.328995994,381585.450484843,414669.918825423,385537.16330898,405280.133033796,413214.897342402,403794.157155545,404435.338159337,387631.757479863,399633.312464392,409030.710418427,407242.502044343,405535.955363785,415110.321364053,399947.767391572,403192.460429919,408982.966121425,407500.97694381,435090.045448684,406262.576870445,433753.057692879,379836.556338002,403905.796436663,397883.15900538
"P70333","Heterogeneous nuclear ribonucleoprotein H2","Hnrnph2",3.80602817853987e-05,18,9,24,381634.829074088,398358.401244024,400762.839371666,399158.841885485,405747.937139162,409832.565259541,389404.408006444,415228.132551995,394836.985715694,404860.027684777,403747.528413518,408056.132443501,412167.976461103,408133.241451957,395440.476287466,410896.680873297,390324.414870264,399419.590367991,398753.470338258,403529.052445556,409597.656486837,420060.055341238,396236.998016687,395521.9196851
"P70349","Histidine triad nucleotide-binding protein 1","Hint1",0.0442401584856647,15,12,24,422328.393417602,433957.017068641,423888.264299175,424404.723843521,441316.09038408,453932.766164708,426314.614779349,438216.504603709,423071.605677238,401485.312519214,439977.517094998,434178.278386432,428643.872155429,428181.25604428,432020.944446186,413039.813598575,419661.724503238,429694.353197067,431426.98947499,427715.773707968,437081.036951675,416477.289526384,415717.474017846,419802.667475999
"P70452","Syntaxin-4","Stx4",0.0284186425450197,24,9,24,226519.944069894,225806.3126671,213982.890104385,218696.073109319,225643.153059586,221120.579852644,242257.841451779,232186.477790142,231796.815958669,234418.45597469,220236.675021627,223914.320622058,227424.020041119,222039.118528683,237258.913993985,253321.161338988,258252.326530294,246916.374829016,239233.26796908,242725.176898303,231722.552206094,260700.060395117,259022.735633309,252722.983110906
"P70665","Sialate O-acetylesterase;Sialate O-acetylesterase small subunit;Sialate O-acetylesterase large subunit","Siae",0.0414127564683477,18,9,24,145776.338149761,147496.028988903,158348.062895353,159155.883347411,166753.931560417,170351.326393106,165376.152913005,175453.758199874,165522.397663445,177113.05425855,180726.146559712,184335.888427482,187780.785057757,194931.470889323,178747.077885988,182970.250829535,173980.217908437,181291.124878732,184975.345030358,188231.021912045,199461.740295184,186450.167149673,183287.986904817,195661.237850846
"Q3UJM9","Interferon regulatory factor 3","Irf3",0.0139853332347052,15,12,24,188495.231094925,191041.571333042,190763.069660437,185264.636401698,193653.304671048,193796.12026587,191693.209818242,183721.644548739,190369.226100453,194973.557339071,201398.56565187,199427.497691019,197546.442029669,193529.978874235,198761.801044968,188869.838754274,190637.026694667,202556.640438076,191779.851760693,199217.403157134,207647.457126882,193791.240207505,197172.540148021,191405.645844478
"P70697","Uroporphyrinogen decarboxylase","Urod",0.00640287534297202,12,18,24,224167.383216621,231373.750799934,228889.190486387,235939.218452739,229143.138834505,224949.76851998,232640.064158263,225203.875648786,219742.33074211,213095.502001612,222444.478412011,229753.125277738,236728.009876666,226576.365731982,235817.991351059,217063.900669502,212169.361361667,211492.796746978,211827.201437893,229414.573085554,227296.49882813,218958.632965363,221734.325761196,223708.754145242
"P70699","Lysosomal alpha-glucosidase","Gaa",0.0050299921711324,18,9,24,1432686.69376974,1465004.67291299,1556032.9045672,1555248.39687214,1598886.5174527,1581245.1889795,1506299.68957599,1533505.44534804,1549795.38791462,1547958.8160092,1622423.10861002,1630185.35960034,1637593.13369041,1693193.34698833,1596110.29153558,1634472.13070208,1569099.01502527,1599281.60354805,1641302.26813302,1659970.4938164,1646103.7931907,1679954.21494538,1645318.52369732,1639263.80436634
"Q5M9P1","60S ribosomal protein L36a","Rpl36a",0.0194130821921156,3,12,24,132795.53772153,128442.323946677,121260.285974309,115008.218040819,116019.7900345,124638.411876547,139588.289960819,122400.854640071,123081.415787802,122208.605513286,106881.174690276,109634.626407075,112262.336888403,87596.2553255716,112793.956390738,114401.109773793,146113.317249469,137962.73982769,122859.808599591,128192.176631028,106741.051568173,121569.54414204,132959.366402482,105131.305250505
"Q3UDZ1","Rho-related GTP-binding protein RhoG","Rhog",0.0138361819979684,21,15,24,445109.418404166,401805.811374475,417628.894620583,413797.499504969,415816.273639343,397879.739208814,469448.309203332,433833.086116111,452002.741507322,424900.542523031,433812.548541571,435304.72220457,436728.753121946,393951.240960097,467994.985531564,444009.387640609,453032.176611366,445252.527712985,430404.033050423,437068.146187288,442454.40617899,441708.548176427,450729.340616239,467132.036168454
"Q3U781","Serine/arginine-rich splicing factor 3","Srsf3",0.0284703032237984,9,15,24,584134.614004093,552123.104208231,588959.096602948,537849.098222415,563297.744029242,550011.67078109,517869.97441755,516054.481510996,558700.151008831,527656.492266593,554227.616741452,539700.805430221,525837.38661307,503095.603048883,498082.174789853,476017.831597871,526453.260529352,489196.982125101,526693.543203526,473926.666593525,499942.199623399,462365.751437582,496637.910668101,448159.083959028
"Q4FJX4","Cysteine and glycine-rich protein 1","Csrp1",0.0272693443784961,9,18,24,1378903.27478411,1425897.63001931,1493556.78633901,1428086.17919703,1497810.08320503,1504630.83389095,1449215.85018429,1500715.82355212,1467174.64154674,1399189.01806794,1543577.03724388,1535816.07612049,1528409.53299329,1607565.64596909,1483272.82985935,1464022.09776384,1496346.43703128,1573063.42606855,1621509.32708549,1565763.42664365,1539729.86424912,1501599.85847802,1490350.41145326,1486624.43011683
"Q542D6","Serine palmitoyltransferase 2","Sptlc2",0.020360999856409,3,6,24,259398.995656976,253893.205580279,242556.018856273,244408.36221012,243592.646790337,239304.539322048,269819.224829151,251405.749641855,251814.416966129,259565.13832414,236595.769363679,242959.34963448,249032.325773605,234518.361762889,255837.301233353,256224.984860999,242057.541716695,240166.811416228,237105.601611713,243128.294902474,249092.924369729,240957.872052454,252906.004778969,250236.648770565
"Q544Q7","Sodium/potassium-transporting ATPase subunit beta-3","Atp1b3",3.06216657760546e-05,24,18,24,613567.064744717,602476.514722421,571014.188508443,608821.121703319,567967.353936342,549489.673908846,649087.895648142,635943.990802955,619626.174313954,633892.287354411,586488.905705552,594365.863049633,601883.105225237,570762.632120708,624315.3492429,637251.196943293,616699.585228592,652320.411337909,591230.664682086,568461.172469106,604880.504573047,511585.171376744,596707.213231978,636301.758925683
"Q5SVP3","Proteasome activator complex subunit 2","PSME2b;Psme2",0.0390354339579395,15,12,24,694261.573876855,717363.451335082,714571.298627115,731983.425427423,734673.945950537,756062.408147032,721723.55553283,730950.245957049,704610.634541722,712102.977358983,737880.623963177,741484.159322618,744923.132875728,802799.069748375,742378.456949361,712170.329661547,747847.160857069,758042.209996575,775764.508092628,743047.252885193,765829.865974487,727957.453979609,749694.234252283,739065.524524055
"P97429","Annexin A4;Annexin","Anxa4",0.020998996954448,18,6,24,1715673.27590216,1737351.18700743,1819714.81802561,1829322.84998936,1864388.80131648,1842884.86921162,1752343.91263395,1782908.30251436,1816949.3972944,1800399.31812339,1946998.21308261,1930861.70728367,1915462.10352044,1953651.85046746,1859749.01611938,1814373.6044318,1897489.55516885,1932575.35920555,1915800.3512703,1973012.49038334,1982444.53951204,1981868.49634643,1880768.36910903,1888733.2318522
"Q3TEF1","Glutamate--cysteine ligase catalytic subunit","Gclc",0.000511541568626664,18,9,24,465796.997514668,463003.261365652,473495.132743803,478432.158401963,473098.276843258,488137.918254171,470413.706115307,485782.58690585,466728.708976623,483849.489175714,483877.166087425,489884.676544113,495617.843426034,509462.305153525,469825.686163448,479172.124611679,472344.271328232,470606.191091043,503202.55754243,489141.47972206,504977.177918788,509644.902935641,497961.875118916,503141.479715402
"P97819","85/88 kDa calcium-independent phospholipase A2","Pla2g6",0.0127277399454993,3,6,24,44111.8318969518,43202.3035730466,38673.7196106772,40937.1004134841,40962.9608021206,41579.0810941119,43659.7935422449,41815.1477958016,40009.4830886495,42456.8307247038,38177.4857479813,39614.2166974953,40985.3367908139,40568.2574916291,42041.7174265584,40220.7826481129,45970.4657829532,39769.8661938507,37201.2610647663,41588.8924225857,40824.0313276452,42387.1409743577,38479.2329559397,43263.2865822613
"Q3U8J6","Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain","Ctsc",0.0463630096995417,15,12,24,48445.1224030819,47732.6221570133,52139.9992373949,46765.940897805,52866.6364589865,54136.933264206,51200.19744972,50225.6241765384,51690.516336199,54481.1635519011,56527.5915543342,55809.9654196397,55125.1109497733,59407.4560399723,52713.0428045136,53458.1786959471,48219.5433637087,48777.6955401259,52793.0381721662,51165.4667124319,56726.9575123115,46566.2725752967,52626.329621558,52397.2721568507
"P98083","SHC-transforming protein 1","Shc1",0.00707722475517911,9,15,24,268679.089397572,265878.444632408,274953.341599518,268082.91965905,271441.428103729,272222.800464778,267845.725624419,258817.121958486,254480.121802519,258071.872269926,268889.850510948,265563.968685773,262389.969127927,255342.090270768,257546.8709517,251187.828151812,261150.946225181,256035.864629693,263487.183627172,259159.156740818,261368.375100489,254392.754573253,258517.307702926,247819.003032278
"P99027","60S acidic ribosomal protein P2","Rplp2",0.0431899996954131,9,15,24,1908118.20388703,1851500.65750672,1968022.73354182,1854904.79356919,1898874.21666603,1912593.36786886,1766236.22976315,1749467.18908849,1819888.07194402,1673367.42365165,1879619.06772983,1815196.23742281,1753715.38943781,1768508.76020855,1694441.84652536,1613691.60489821,1689873.39897127,1636085.97311472,1756531.90665568,1692125.64067419,1727789.3009571,1630797.40148114,1662302.21583416,1607480.74586932
"P99029-2","Peroxiredoxin-5, mitochondrial","Prdx5",0.0113471637152941,15,15,24,2113644.57094233,2104453.87861286,2366532.5535004,2265291.89629823,2383271.16730443,2333779.14380743,2212479.14284582,2270488.96268304,2307120.46068153,2265915.8105727,2467016.23647206,2501803.07170576,2535001.30467208,2604614.224598,2457462.59239788,2421253.63575507,2282903.58459892,2294797.44269858,2361121.86877808,2423917.17339129,2352426.36882294,2385178.62894549,2302435.68869125,2375737.4743339
"Q6PE80","Receptor protein-tyrosine kinase;Tyrosine-protein kinase receptor UFO","Axl",0.000214196041526354,24,9,24,203955.92833171,196559.217875615,181446.284892776,200665.992149993,186721.48203392,192940.007039713,199432.465584661,206870.223441201,199859.027247176,203850.290102635,193082.152045313,191439.001131807,189870.887606707,188165.210642042,210607.523626252,204753.887060356,194280.330941693,191670.003028834,183891.851863631,191056.872318198,197924.137478705,200127.818956215,198603.118993881,208893.459893377
"Q02248","Catenin beta-1","Ctnnb1",0.0026447923761572,24,9,24,929472.300794177,948909.387200059,910548.906447767,938043.650792351,945615.316191274,933420.844008064,966549.976757744,996345.239901434,980658.140827256,1013434.57029952,944932.430478202,948790.481299011,952472.347415451,974074.404262636,995564.701833738,1002815.89713393,1001042.48991357,1008936.99453927,955496.087624494,954959.984592766,956648.728284288,1007347.2564939,1008600.75826167,1020715.3160231
"Q03145","Ephrin type-A receptor 2","Epha2",0.000195304345333947,24,18,24,228665.525617475,227709.018197066,211354.001182448,224199.264882797,213347.735239603,216390.613161167,230651.306720873,230422.266802927,229805.740056052,234728.513922814,224698.306122363,223061.996120104,221500.411103958,217497.708889509,236408.648774179,236625.618768736,239281.960343181,230952.555043503,229707.058278676,226290.945893111,232588.544729794,221931.570877374,232602.470316966,243156.667338633
"Q8BTL4","Transcription factor p65","Rela",0.0444239996867106,18,9,24,273423.040918065,297206.033892929,288927.644766231,279535.241351465,294445.232053121,304755.348153583,296006.152780791,306147.419965724,282777.599146471,286150.359785573,279251.995322596,283641.659097187,287830.861123001,294153.425454916,281160.494154207,276368.545625168,285716.461826529,289819.857995788,288660.779901341,296999.297588203,291752.972849794,303816.648816243,290495.377538087,283298.418497514
"Q04690-2","Neurofibromin","Nf1",0.00946901790548641,24,9,24,343847.404753377,348043.170767637,333043.84082682,333627.578090272,337493.264430299,332847.05431766,351454.014400725,343499.32849927,347065.714985939,366012.579140012,335074.122146039,337452.687274274,339722.631025185,345098.533851848,350232.361154646,350611.29294373,346818.675664172,344875.232879293,339122.450753577,341217.029862745,355679.268586396,337877.545251493,345681.072428905,351920.262722956
"Q8CBP1","Non-specific protein-tyrosine kinase;Tyrosine-protein kinase Yes","Yes1",0.00126088868400032,24,9,24,471815.245455162,488800.22594206,447979.976390902,471222.355408592,454339.023798178,467759.280935799,506486.446337763,499663.71750896,510749.480462682,510193.305744801,470306.31240425,473871.07234941,477273.041236013,476394.815980337,520076.154652794,517775.842520466,516163.29536053,515451.685206891,487647.80812161,485890.982233721,507565.184084202,484616.474378334,511745.136640909,520683.033770059
"Q497I3","Fatty acid-binding protein, epidermal","Fabp5",0.0047789680972748,18,12,24,1281647.82161117,1242483.63894486,1315862.51544591,1280673.35805869,1297951.50821166,1297309.86932187,1216441.2449357,1231287.64107733,1249743.40216401,1237097.8038014,1289270.73330624,1294651.1514886,1299785.8633724,1345554.83121217,1296687.17666933,1325987.35865873,1287122.33617794,1284275.95320211,1269383.59914226,1382818.15963306,1323401.27899392,1510582.02439987,1335161.85093887,1346047.44954286
"Q05DE0","ADP-ribosylation factor GTPase-activating protein 1","Arfgap1",0.0419559997041156,9,15,24,414443.510163093,408197.487883666,428130.418378615,405509.288199376,426095.156706487,430004.688316412,416346.594377245,419857.84828474,409935.84275879,403603.77649581,423343.19838316,417060.570898375,411064.850693324,426335.527800252,397732.119284448,396408.267163794,408034.684628942,415146.853804078,432116.114602633,424396.633029065,413196.312675669,393954.812553381,404969.638701792,393669.198609021
"Q06185","ATP synthase subunit e, mitochondrial","Atp5i;Atp5k",0.000394694050681009,24,12,24,382265.028368695,394934.44569182,338479.946385718,374354.154021463,342676.029805419,344811.951153771,418472.920479155,405785.431232886,417518.633436192,424055.748744637,378359.825628161,382601.603094836,386649.672302165,367863.466433575,426511.782769582,427516.316923353,433433.165766838,400296.575961937,384714.038090129,378089.432100315,404316.551809849,407493.178565479,428235.612142916,436904.381966654
"Q06EZ3","O-acyltransferase;Sterol O-acyltransferase 1","Soat1",0.0102445570565656,6,6,24,211432.633691575,226217.528190822,184748.481844831,208929.377661926,192444.325616137,196921.818577964,233831.613019626,226377.025890532,229612.894469572,249353.138762245,209339.421885214,214459.00664826,219344.796531491,196320.855353616,236934.572206236,240364.053769156,242727.280173777,235216.741292776,217934.110872757,218117.630089295,216775.843268496,215511.006249775,229341.286771791,225356.532233385
"Q07417","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","Acads",0.00137195067784413,21,12,24,928484.65679894,919309.884348556,894475.900461373,918864.130401834,917181.959192457,908388.796759075,948836.655022424,926312.803598205,930898.567045571,927362.27696287,921179.055277434,934372.931607252,946964.28627299,877096.581890214,982765.818582835,958134.602483557,947190.861353144,906706.143449361,914184.889675733,912324.281082948,969459.428127808,981961.180294737,969527.445573966,966520.788406632
"Q0P5W2","Thioredoxin-related transmembrane protein 4","Tmx4",0.0109808587830582,21,12,24,122946.408960535,123903.443034454,116309.368451464,128538.535113491,118364.472048017,117922.953849203,144847.804645788,132056.658948892,127733.675579456,136869.111716207,120385.910392786,126295.339801458,131934.904679641,112095.679329858,144295.024630579,143579.204116492,130582.475181411,130586.626861794,127570.682493149,130509.269438778,132568.963940465,127298.090717628,133531.073413324,139434.312101305
"Q3TW01","Ras-related protein Rab-32","Rab32",0.00255663263028529,24,9,24,222603.524147097,236894.336545601,208796.263966392,233112.422177298,224036.613923679,220115.682256317,240598.670973179,246780.295581654,246444.621341488,247769.441281886,230650.307322778,231317.649033263,231954.515405957,237280.492616107,251756.428390704,252872.87705576,252400.949218872,246679.62648907,241338.959887132,241475.82681996,243126.386010724,237613.532190311,251405.669492995,263971.40123234
"Q0PD42","Ras-related protein Rab-13","Rab13",0.0068489271824314,21,15,24,84152.7223948589,87733.5049223963,78401.7993552983,73319.1256615282,77198.248126631,73687.3074177485,89361.4600781331,80544.4127721837,81173.2657393534,82817.7144091112,73360.4812555335,76152.2687147144,78816.564269044,74882.2303742375,88876.8414793546,83948.2993521988,87611.5411416214,83201.2088141105,80636.4519540083,85351.040527167,84911.3903661432,83116.6081650268,88856.1717387779,89192.6457752618
"Q0PD66","Ras-related protein Rab-1B","Rab1b",6.67923140243468e-05,24,9,24,1005971.25523302,993332.296524243,911333.321070534,936947.459908396,924603.708428176,932487.943333873,1049358.29793134,1042803.4662733,1005091.78448298,1034849.18587108,964407.595238953,975094.549716639,985293.465544054,943002.1322999,1054816.28393378,1125267.74014354,1034121.03297099,938465.617374127,929096.049477104,935342.533303996,987422.840509554,1196538.00882956,1058190.80458684,1099499.22538171
"Q0QEZ4","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","Sdhb",0.0222848589473855,24,18,24,957402.486674291,967733.600276589,963062.189363478,1000713.68595579,968650.906011789,963424.801332655,984560.23589286,1002402.87541107,1007593.88889564,983268.483609045,1001125.56819449,988658.389446854,976760.546434795,951739.498981279,1027328.40825984,1023101.6713108,1007658.36799777,1010746.11413669,991788.552617619,950664.671656187,975282.257973116,959834.16594467,1000199.8184719,984953.872459334
"Q0VBU4","Coiled-coil domain-containing protein 47","Ccdc47",0.00148525086194774,24,18,24,429157.786826967,439578.038717271,382647.248119086,417638.556984821,393851.941644295,388466.979635816,442985.646088542,432460.61459171,416893.720315009,442922.562989088,382544.167914283,388848.158424371,394864.266074447,373675.289689483,417992.489939604,447196.589275193,425915.94486359,405693.981074557,392274.46573304,406706.314795337,405816.460852536,400907.921861139,419142.763122618,424524.303898641
"Q58E29","Proteolipid protein 2","Plp2",0.0191269998651115,24,12,24,55581.7266435928,55091.6497441483,55257.1166546019,53742.696923,53636.3650379228,56287.9045277632,59179.08259887,58619.6121921276,51660.8877912842,60460.6235386822,50182.5293719416,49464.8612414418,48779.9666935826,51200.2983867073,55103.2040864707,65101.8857347591,61221.5163168399,57922.4422773125,56483.4647802938,60327.2393798486,61054.9920541381,61100.7346085628,63111.9689851338,63737.4757561189
"Q0VFY6","Palmitoyltransferase;Palmitoyltransferase ZDHHC17","Zdhhc17",0.0111424294736927,24,9,24,85981.8747228477,87663.8532888983,73554.1112807917,79363.8699017822,73880.6799010747,77412.2100376564,89719.3903541211,81823.7101149763,88383.2827204938,93638.0129261947,76334.6116112712,79268.1997240406,82067.8203546808,78171.8333597977,89785.4260020561,87128.1716077183,76750.5234270215,82592.4561459228,77248.3046989806,79581.7707214978,78619.0953108375,79727.557813577,81125.6473022386,84196.0300709603
"Q14A95","RNA-binding protein 7","Rbm7",0.0217765651619059,15,9,24,107939.173413925,104621.581169062,112004.514445266,111093.391147424,106177.498780894,104206.531827377,105469.03044939,102655.175418057,95553.7790054038,104965.220804034,101542.59785006,105026.283327076,108350.880154307,100727.102995915,93988.3522172838,92868.1865085696,97651.5409843321,93487.5686445764,99382.7489379204,100998.681040752,104892.379344314,105702.364150766,99363.6449209663,98057.9534159037
"Q14AR0","SRA stem-loop-interacting RNA-binding protein, mitochondrial","Slirp",0.0238996727885545,6,12,24,71299.33133326,73081.7173365168,69743.5318563865,75235.7790438018,67514.7216966638,69573.8640016241,70353.2427008299,72732.9955849088,70047.6250491815,69512.701851519,69632.7998198235,70824.7253024847,71962.219402941,67635.9629620618,69026.7686096093,68612.0216527392,72458.3487225066,73128.172306123,71287.1804170017,65454.8267728049,65119.6444728033,66121.3328056579,69552.9579617791,71050.5186774178
"Q14AX8","Cell migration-inducing and hyaluronan-binding protein","Cemip",0.00389267637364884,24,9,24,515571.016186083,526431.991155375,481620.79945188,536384.180168403,508227.357044617,511445.507598595,633318.069524681,592549.926437515,561305.349967981,584252.330166597,534004.096316647,550008.455418352,565281.947196654,537537.987946501,624782.556407688,637139.829753435,609268.171900272,585731.08242455,574442.999289103,593560.193304031,573420.995463548,580902.948951502,603881.593439125,618846.973450529
"Q14C26","ER membrane protein complex subunit 7","Emc7",0.00683323493427304,24,15,24,181528.758892089,177220.448810362,164227.99891339,178411.89401191,168909.872869044,158237.766743876,189941.575730663,187623.405854403,185384.908707578,201814.516958786,185219.7616595,181631.616707951,178207.330732576,177738.823006359,192418.752934221,192168.199677847,182720.958190348,172382.02705377,165816.237972832,167422.705853379,175818.621119479,179141.167632373,178554.537735129,185315.610681253
"Q2NL51","Glycogen synthase kinase-3 alpha","Gsk3a",0.0275212931163385,21,15,24,56274.8787372532,53650.0745019743,57059.7516304008,56027.0736273291,55492.7810044053,55522.7534057233,59743.3041652991,56637.632874113,61099.2957200339,58320.8841064843,51886.6967085295,54339.0693597491,56679.4500827574,56654.1415542868,60281.3721075402,63353.5192691428,58935.6641524706,55699.4527674817,56777.0617550557,53682.21744335,57518.8841480414,53272.9489905038,58572.0457231643,53858.2494403716
"Q2TBE6","Phosphatidylinositol 4-kinase type 2-alpha","Pi4k2a",0.000944105356997802,21,15,24,201577.21515709,206727.934281922,190924.379902995,192855.996415067,184080.465766795,192388.800852988,213926.860229936,211015.920428465,199051.09430814,201709.556784613,194367.768113033,196156.418123167,197863.386271684,189569.194947965,202816.705067812,196607.871854801,202469.106332506,206282.919999761,194926.455008107,188332.969353741,201521.280522431,190703.797962489,208272.827366786,207095.539513347
"Q2UZW7","Microtubule-associated protein RP/EB family member 3","Mapre3",0.0144381555113215,18,12,24,122713.346133115,116894.661228921,125236.311497293,126204.887545649,129945.865526867,130793.956834559,123091.027357346,122207.696227923,134068.869005951,127740.320606099,136626.881528644,137947.271185308,139207.362916382,144544.373524741,137654.797152918,138298.175151361,135936.141392854,130789.41533818,135021.149949285,139248.37335104,138752.900300163,141758.180873669,137417.986893644,140655.80044233
"Q32NY4","Metal transporter CNNM3","Cnnm3",0.0442401584856647,6,12,24,68490.7806082716,84708.7685145436,65830.9978426256,62688.741261644,62690.0609759844,68203.8945416211,71449.1085361506,74873.9627300493,75017.562893319,78149.4849269984,75250.3924214354,76339.1364246844,77378.1610102129,72646.66322,78231.4498674918,77855.9047268155,83226.1859441961,86423.3019619321,80667.9494610969,80606.9394807005,76404.0051905141,72837.3876255403,79221.7574363191,82478.3694636467
"Q3TDP9","EMILIN-2","Emilin2",0.0357548023990589,21,18,24,595946.297503126,638280.252487171,528035.622318404,683603.688830291,555488.610277771,531213.765642685,745929.377062737,744261.919101143,691059.004488175,727653.277537462,670831.675632081,662481.867768938,654513.368628317,658365.782707157,762817.373350516,801370.450698161,795025.270971629,789107.449823326,820406.125360497,736231.857412864,682710.336319842,779266.782892094,809450.493687182,893082.918993171
"Q3TBT3","Stimulator of interferon genes protein","Tmem173",0.00337011504281575,3,6,24,224014.431754763,227217.411221928,196573.64986343,209425.982820546,194074.396413563,197709.717597719,237863.218831046,212902.098840359,204390.971351398,222786.476080105,190617.599690321,196932.434532162,202958.891288429,182050.188508757,216779.329221824,223187.849014432,214724.78005647,208381.690622532,190227.092054005,200764.663317014,202668.698942674,198462.297279114,204810.745438903,209582.468066785
"Q3TBW2","39S ribosomal protein L10, mitochondrial","Mrpl10",0.0031644072566797,3,6,24,95122.6519387076,96672.1303174634,90105.6063609158,92992.6224491493,91631.1630662539,89262.8209224436,93553.0878685255,94240.0835384558,95398.1958824727,93733.2775469604,91349.1030768935,92674.3163272746,93939.0113741406,81274.2349039356,92644.6390711923,94289.7953278674,97257.5742229063,91522.4857133725,89224.0812525391,93250.1430188144,95550.3697865978,96684.8281926301,94044.9293893384,93746.6105753125
"Q3TCW5","Nuclear receptor-binding protein","Nrbp1",0.039046313241585,9,15,24,263432.139995979,258914.165996468,274228.50203217,267200.026446871,268236.226206616,261954.030707049,252450.509493471,246903.728611933,268639.793530287,267758.099717619,273598.326938644,272314.04453191,271088.411149429,259378.307639478,254324.455311811,256825.265014173,246339.179313978,251223.596628932,249376.560802053,243774.013208339,250856.240691556,248267.364545712,243164.326860781,247436.316565147
"Q3TD55","F-box/LRR-repeat protein 8","Fbxl8",0.0136664698685461,12,18,24,45546.9526804648,47548.7500356056,46539.3366627906,51351.7670755267,49267.7476360857,49286.0822311112,48711.4818132873,47473.3357162618,50822.906884845,48115.7889467157,53160.9330261868,52338.6992018731,51554.0141372798,54010.1206017228,50325.8667235786,49224.9040227035,48691.5450984883,49695.933521128,47400.6142592509,51926.6061216803,51876.9953946605,51896.8882979158,48213.1567191656,49174.7633274205
"Q3TDA7","Protein kinase C and casein kinase substrate in neurons protein 2","Pacsin2",0.00743559717248364,9,12,24,1267821.95621725,1295125.25365805,1267741.89455844,1216227.62513801,1272849.95401004,1298882.33898915,1207528.10976899,1252874.36770069,1250375.53879959,1287504.02850199,1275117.55343372,1261738.34759493,1248970.12681956,1377244.91086609,1202157.95629329,1215744.0189662,1254101.97604234,1280687.91262895,1348691.56462674,1293884.42397409,1278582.70097396,1234980.76308278,1247561.96641657,1253479.96621003
